tab 	pmag_specimens
direction_type	er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_Z	specimen_b	specimen_b_beta	specimen_b_sigma	specimen_correction	specimen_dang	specimen_dec	specimen_description	specimen_direction_type	specimen_drat	specimen_drats	specimen_f	specimen_fvds	specimen_gamma	specimen_grade	specimen_inc	specimen_int	specimen_int_mad	specimen_int_n	specimen_int_ptrm_n	specimen_lab_field_dc	specimen_md	specimen_q	specimen_rsc	specimen_tilt_correction
l	unknown	This study	765	0765c631127	0765c	0765c6311272	0765c6311272:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	5.480e+02	K	-1.0	-0.166	0.132	0.022	u	12.1	139.2		l	21.2	26.4	0.317	0.267	0.6		3.6	4.1606e-06	10.1	7	6	2.500e-05	-1	1.7	0.9150	-1
l	unknown	This study	765	0765c631127	0765c	0765c6311273	0765c6311273:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	8.230e+02	3.730e+02	K	0.0	-0.117	0.068	0.008	u	5.8	67.9		l	16.5	32.9	0.950	0.407	2.4		33.3	4.6915e-06	17.2	17	8	4.000e-05	7	11.3	0.9326	-1
l	unknown	This study	765	0765c631127	0765c	0765c6311274	0765c6311274:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:SM-TTEST:IE-TT	pmagpy-2.141	7.980e+02	3.730e+02	K	1.2	-0.175	0.042	0.007	u	10.1	104.9		l	23.1	35.4	0.969	0.421	1.9		-33.0	7.0153e-06	15.0	16	8	4.000e-05	3	20.4	0.9751	-1
l	unknown	This study	765	0765c632011	0765c	0765c6320115	0765c6320115:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.230e+02	3.730e+02	K	-1.0	-5.228	0.174	0.911	u	12.5	52.9		l	21.4	26.5	0.831	0.611	7.2		26.0	1.3069e-04	8.7	15	7	2.500e-05	-1	3.2	0.6440	-1
l	unknown	This study	765	0765c632014	0765c	0765c6320143	0765c6320143:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.480e+02	5.480e+02	K	-1.0	-0.096	0.127	0.012	u	13.6	35.4		l	18.2	36.7	0.640	0.445	1.0		84.1	2.3982e-06	9.7	9	7	2.500e-05	-1	4.0	0.8897	-1
l	unknown	This study	765	0765c632014	0765c	0765c6320144	0765c6320144:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.730e+02	4.730e+02	K	-1.0	-0.140	0.104	0.015	u	16.1	39.3		l	6.0	5.2	0.317	0.212	0.8		-13.0	3.4905e-06	4.8	5	5	2.500e-05	-1	1.9	0.9675	-1
l	unknown	This study	765	0765c632070	0765c	0765c6320701	0765c6320701:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.480e+02	4.730e+02	K	-1.0	-0.127	0.055	0.007	u	20.1	284.4		l	17.0	28.5	0.720	0.366	1.6		-27.7	3.1770e-06	19.2	12	7	2.500e-05	-1	10.6	0.9696	-1
l	unknown	This study	765	0765c632070	0765c	0765c6320702	0765c6320702:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	5.230e+02	K	-1.0	-0.123	0.115	0.014	u	18.2	216.1		l	24.6	35.5	0.488	0.378	1.2		-76.7	3.0787e-06	6.9	8	6	2.500e-05	-1	3.3	0.9217	-1
l	unknown	This study	765	0765c632132	0765c	0765c6321323	0765c6321323:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.480e+02	4.480e+02	K	-1.0	-0.032	0.012	0.000	u	79.8	221.8		l	7.9	12.9	0.102	0.030	1.6		54.6	7.9794e-07	7.1	5	6	2.500e-05	-1	6.4	0.9996	-1
l	unknown	This study	765	0765c633075	0765c	0765c6330751	0765c6330751:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	5.230e+02	K	-1.0	-0.164	0.093	0.015	u	7.7	354.9		l	5.9	10.8	0.250	0.155	4.8		54.8	4.0916e-06	9.7	6	5	2.500e-05	-1	1.8	0.9660	-1
l	unknown	This study	765	0765c633075	0765c	0765c6330752	0765c6330752:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	7.480e+02	5.480e+02	K	-1.0	-0.095	0.038	0.004	u	2.7	316.8		l	160.7	168.2	0.755	0.383	1.8		-68.1	2.3638e-06	5.3	11	6	2.500e-05	-1	14.6	0.9869	-1
l	unknown	This study	765	0765c634056	0765c	0765c6340561	0765c6340561:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.230e+02	4.980e+02	K	-1.0	-0.295	0.021	0.006	u	10.1	313.6		l	4.4	7.2	0.288	0.236	2.4		-82.9	7.3774e-06	4.3	6	5	2.500e-05	-1	10.2	0.9982	-1
l	unknown	This study	765	0765c634056	0765c	0765c6340562	0765c6340562:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.730e+02	4.730e+02	K	-1.0	-0.265	0.016	0.004	u	22.3	184.9		l	2.2	0.6	0.132	0.079	0.5		74.2	6.6240e-06	20.6	5	6	2.500e-05	-1	5.8	0.9992	-1
l	unknown	This study	765	0765c634130	0765c	0765c6341301	0765c6341301:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.230e+02	3.730e+02	K	-1.0	-0.073	0.180	0.013	u	85.3	272.9		l	24.1	21.3	0.399	0.108	0.7		-76.5	1.8244e-06	16.3	11	5	2.500e-05	-1	1.7	0.7284	-1
l	unknown	This study	765	0765c634130	0765c	0765c6341302	0765c6341302:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	3.980e+02	K	-1.0	-0.463	0.093	0.043	u	33.7	216.0		l	48.4	64.3	0.616	0.308	3.7		-46.3	1.1570e-05	6.9	13	6	2.500e-05	-1	5.7	0.9081	-1
l	unknown	This study	765	0765c635098	0765c	0765c6350981	0765c6350981:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.230e+02	5.230e+02	K	-1.0	-0.203	0.074	0.015	u	5.5	89.3		l	9.7	11.2	0.140	0.094	6.0		27.8	5.0680e-06	10.3	5	5	2.500e-05	-1	1.3	0.9835	-1
l	unknown	This study	765	0765c635098	0765c	0765c6350982	0765c6350982:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	3.730e+02	K	-1.0	-0.296	0.062	0.018	u	51.4	135.3		l	6.7	9.4	0.475	0.273	0.7		33.6	7.3895e-06	22.0	13	7	2.500e-05	-1	6.8	0.9587	-1
l	unknown	This study	765	0765c63x132	0765c	0765c63x1323	0765c63x1323:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.730e+02	3.980e+02	K	-1.0	-0.259	0.016	0.004	u	43.3	187.0		l	6.2	4.8	0.301	0.178	1.1		-14.6	6.4668e-06	19.9	8	7	2.500e-05	-1	13.3	0.9984	-1
l	unknown	This study	765	0765c651052	0765c	0765c6510521	0765c6510521:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	4.230e+02	K	-1.0	-0.215	0.064	0.014	u	41.5	129.3		l	14.1	19.7	0.450	0.089	1.5		73.5	5.3858e-06	17.4	11	7	2.500e-05	-1	5.9	0.9630	-1
l	unknown	This study	765	0765c651052	0765c	0765c6510522	0765c6510522:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.230e+02	3.980e+02	K	-1.0	-0.073	0.037	0.003	u	8.8	259.9		l	11.3	5.6	0.246	0.122	1.0		63.2	1.8296e-06	26.1	10	6	2.500e-05	-1	5.5	0.9890	-1
l	unknown	This study	765	0765c651058	0765c	0765c6510581	0765c6510581:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.480e+02	6.480e+02	K	-1.0	-0.048	0.080	0.004	u	10.5	260.0		l	16.8	30.8	0.471	0.201	0.9		-66.0	1.1964e-06	6.5	5	7	2.500e-05	-1	3.6	0.9810	-1
l	unknown	This study	765	0765c651058	0765c	0765c6510582	0765c6510582:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	5.730e+02	K	-1.0	-0.061	0.046	0.003	u	13.5	323.0		l	10.0	14.1	0.222	0.130	1.2		-56.5	1.5290e-06	15.9	6	6	2.500e-05	-1	2.6	0.9916	-1
l	unknown	This study	765	0765c651124	0765c	0765c6511242	0765c6511242:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	3.980e+02	K	-1.0	-1.233	0.059	0.073	u	11.7	325.3		l	16.6	15.4	0.528	0.444	0.5		-33.1	3.0834e-05	4.4	12	7	2.500e-05	-1	8.0	0.9655	-1
l	unknown	This study	765	0765c651124	0765c	0765c6511243	0765c6511243:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	3.730e+02	K	-1.0	-0.357	0.133	0.047	u	41.1	262.7		l	20.2	20.0	0.486	0.319	1.4		54.3	8.9223e-06	6.0	14	6	2.500e-05	-1	3.3	0.7999	-1
l	unknown	This study	765	0765c651130	0765c	0765c6511302	0765c6511302:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.480e+02	3.730e+02	K	-1.0	-0.079	0.083	0.007	u	41.0	338.3		l	23.7	42.1	0.656	0.436	1.8		30.2	1.9698e-06	24.9	16	7	2.500e-05	-1	6.8	0.9053	-1
l	unknown	This study	765	0765c651130	0765c	0765c6511303	0765c6511303:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.980e+02	4.480e+02	K	-1.0	-0.163	0.028	0.004	u	19.4	193.4		l	35.9	32.2	0.290	0.194	2.0		27.1	4.0736e-06	10.6	7	6	2.500e-05	-1	7.9	0.9962	-1
l	unknown	This study	765	0765c651130	0765c	0765c6511304	0765c6511304:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	8.230e+02	3.730e+02	K	0.0	-0.072	0.171	0.012	u	74.9	349.3		l	18.6	36.7	1.499	0.249	1.0		-70.9	2.8687e-06	25.5	17	8	4.000e-05	4	6.3	0.6109	-1
l	unknown	This study	765	0765d051044	0765d	0765d0510443	0765d0510443:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	3.980e+02	K	-1.0	-2.199	0.161	0.354	u	12.3	17.1		l	41.1	5.4	0.485	0.329	4.7		11.4	5.4963e-05	18.5	13	6	2.500e-05	-1	2.2	0.7353	-1
l	unknown	This study	765	0765d051055	0765d	0765d0510552	0765d0510552:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	4.730e+02	3.730e+02	K	-1.0	-0.257	0.466	0.120	u	63.2	239.6		l	21.4	5.2	0.448	0.079	1.0		58.8	6.4252e-06	11.8	5	7	2.500e-05	-1	0.7	0.4543	-1
l	unknown	This study	765	0765d051055	0765d	0765d0510553	0765d0510553:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.230e+02	4.980e+02	K	-1.0	-0.053	0.164	0.009	u	71.5	53.7		l	7.7	17.1	0.194	0.044	0.5		-2.1	1.3280e-06	21.9	6	6	2.500e-05	-1	0.9	0.8953	-1
l	unknown	This study	765	0765d051065	0765d	0765d0510651	0765d0510651:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.480e+02	3.730e+02	K	-1.0	-2.044	0.118	0.241	u	3.2	12.6		l	7.5	3.1	0.668	0.551	2.3		40.1	5.1101e-05	2.4	8	7	2.500e-05	-1	4.8	0.9185	-1
l	unknown	This study	765	0765d051065	0765d	0765d0510652	0765d0510652:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	4.980e+02	K	-1.0	-1.325	0.034	0.045	u	5.3	169.9		l	5.2	10.9	0.475	0.487	4.0		-8.9	3.3115e-05	5.8	9	6	2.500e-05	-1	12.1	0.9921	-1
l	unknown	This study	765	0765d051074	0765d	0765d0510742	0765d0510742:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.480e+02	3.730e+02	K	-1.0	-0.341	0.120	0.041	u	10.4	321.3		l	7.9	11.9	0.634	0.429	1.5		8.7	8.5239e-06	7.7	8	6	2.500e-05	-1	4.5	0.9160	-1
l	unknown	This study	765	0765d051074	0765d	0765d0510743	0765d0510743:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.480e+02	3.730e+02	K	-1.0	-0.129	0.067	0.009	u	24.1	44.6		l	10.1	10.6	0.221	0.166	4.2		-13.9	3.2195e-06	16.6	8	7	2.500e-05	-1	2.6	0.9732	-1
l	unknown	This study	765	0765d054033	0765d	0765d0540331	0765d0540331:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	4.980e+02	K	-1.0	-0.170	0.052	0.009	u	11.8	62.5		l	33.6	54.2	0.657	0.247	0.9		17.1	4.2478e-06	7.0	9	7	2.500e-05	-1	10.4	0.9814	-1
l	unknown	This study	765	0765d054033	0765d	0765d0540332	0765d0540332:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	4.480e+02	K	-1.0	-0.100	0.057	0.006	u	24.1	138.9		l	40.7	42.9	0.599	0.245	2.0		-51.9	2.5066e-06	10.3	11	6	2.500e-05	-1	8.4	0.9706	-1
l	unknown	This study	765	0765d054055	0765d	0765d0540551	0765d0540551:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.230e+02	4.730e+02	K	-1.0	-0.050	0.063	0.003	u	23.7	140.3		l	24.4	14.5	0.649	0.216	1.6		30.5	1.2616e-06	6.8	7	6	2.500e-05	-1	8.3	0.9802	-1
l	unknown	This study	765	0765d054055	0765d	0765d0540552	0765d0540552:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.480e+02	3.730e+02	K	-1.0	-0.407	0.087	0.035	u	5.1	92.1		l	13.9	2.4	0.568	0.396	0.7		-54.7	1.0164e-05	12.9	8	7	2.500e-05	-1	5.1	0.9550	-1
l	unknown	This study	765	0765d061008	0765d	0765d0610082	0765d0610082:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.480e+02	3.730e+02	K	-1.0	-0.118	0.092	0.011	u	8.9	70.5		l	20.1	30.1	0.746	0.556	2.3		20.7	2.9581e-06	14.9	16	7	2.500e-05	-1	6.7	0.8855	-1
l	unknown	This study	765	0765d061008	0765d	0765d0610083	0765d0610083:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	3.730e+02	K	-1.0	-0.119	0.068	0.008	u	26.3	43.8		l	20.5	29.2	0.463	0.247	2.0		-20.4	2.9820e-06	16.7	14	6	2.500e-05	-1	5.4	0.9447	-1
l	unknown	This study	765	0765d061103	0765d	0765d0611031	0765d0611031:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.230e+02	5.230e+02	K	-1.0	-0.184	0.028	0.005	u	18.1	118.3		l	2.0	3.2	0.412	0.228	1.1		-4.9	4.5887e-06	7.2	5	7	2.500e-05	-1	10.0	0.9977	-1
l	unknown	This study	765	0765d061103	0765d	0765d0611032	0765d0611032:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	3.730e+02	K	-1.0	-0.347	0.173	0.060	u	14.7	307.1		l	27.4	41.9	1.097	0.514	2.1		-71.0	8.6824e-06	3.5	14	6	2.500e-05	-1	5.6	0.6734	-1
l	unknown	This study	765	0765d131096	0765d	0765d1310961	0765d1310961:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.480e+02	5.230e+02	K	-1.0	-0.798	0.019	0.015	u	8.9	44.3		l	2.2	5.1	0.498	0.370	0.7		57.1	1.9939e-05	2.7	10	7	2.500e-05	-1	23.2	0.9971	-1
l	unknown	This study	765	0765d131096	0765d	0765d1310962	0765d1310962:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.730e+02	3.730e+02	K	-1.0	-1.711	0.150	0.257	u	14.9	75.7		l	11.6	15.2	0.297	0.281	0.4		25.6	4.2782e-05	7.4	9	6	2.500e-05	-1	1.5	0.8486	-1
l	unknown	This study	765	0765d131101	0765d	0765d1311013	0765d1311013:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	8.230e+02	6.230e+02	K	0.0	-0.312	0.018	0.005	u	1.1	279.4		l	4.3	1.2	0.843	0.615	12.3		41.0	1.2460e-05	5.2	9	8	4.000e-05	1	37.6	0.9978	-1
l	unknown	This study	765	0765d131101	0765d	0765d1311014	0765d1311014:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:SM-TTEST:IE-TT	pmagpy-2.141	7.730e+02	4.980e+02	K	1.8	-0.282	0.126	0.035	u	8.4	239.2		l	12.9	30.5	0.580	0.328	4.0		-70.4	1.1290e-05	2.7	12	8	4.000e-05	1	4.1	0.8486	-1
l	unknown	This study	765	0765d131101	0765d	0765d1311015	0765d1311015:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	8.230e+02	5.980e+02	K	0.0	-0.243	0.020	0.005	u	3.1	85.1		l	2.8	5.2	0.868	0.539	2.8		-5.6	9.7298e-06	8.1	10	8	4.000e-05	1	35.1	0.9969	-1
l	unknown	This study	765	0765d131102	0765d	0765d1311021	0765d1311021:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.480e+02	5.980e+02	K	-1.0	-0.873	0.026	0.023	u	26.1	187.7		l	2.2	7.1	0.147	0.126	3.3		-56.5	2.1830e-05	2.8	7	7	2.500e-05	-1	4.4	0.9967	-1
l	unknown	This study	765	0765d131102	0765d	0765d1311022	0765d1311022:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.480e+02	3.730e+02	K	-1.0	-1.309	0.005	0.007	u	2.3	125.6		l	2.0	3.5	0.708	0.691	0.6		2.6	3.2718e-05	4.0	8	6	2.500e-05	-1	120.1	0.9998	-1
l	unknown	This study	765	0765d131105	0765d	0765d1311052	0765d1311052:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.730e+02	5.980e+02	K	-1.0	-1.588	0.036	0.058	u	7.0	263.7		l	8.3	11.0	0.511	0.354	5.0		17.5	3.9704e-05	3.8	8	8	2.500e-05	-1	11.5	0.9921	-1
l	unknown	This study	765	0765d131105	0765d	0765d1311053	0765d1311053:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.730e+02	6.230e+02	K	-1.0	-3.119	0.135	0.420	u	15.3	16.5		l	14.5	27.9	0.535	0.195	1.6		-65.4	7.7976e-05	4.4	7	8	2.500e-05	-1	3.2	0.9113	-1
l	unknown	This study	765	0765d131105	0765d	0765d1311054	0765d1311054:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.980e+02	6.230e+02	K	-1.0	-1.005	0.106	0.107	u	8.1	160.7		l	5.7	18.8	0.683	0.266	7.2		19.9	2.5116e-05	2.7	8	8	2.500e-05	-1	5.3	0.9335	-1
l	unknown	This study	765	0765d131105	0765d	0765d1311055	0765d1311055:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	3.730e+02	K	-1.0	-1.407	0.028	0.039	u	4.9	174.2		l	7.7	25.3	0.317	0.299	4.6		11.5	3.5177e-05	7.5	14	7	2.500e-05	-1	10.3	0.9907	-1
l	unknown	This study	765	0765d131105	0765d	0765d1311056	0765d1311056:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.480e+02	3.730e+02	K	-1.0	-0.325	0.041	0.013	u	12.4	70.1		l	7.0	10.8	0.270	0.202	7.5		52.8	8.1196e-06	16.2	16	7	2.500e-05	-1	5.8	0.9769	-1
l	unknown	This study	765	0765d131113	0765d	0765d1311131	0765d1311131:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	4.980e+02	3.730e+02	K	-1.0	-1.859	0.020	0.037	u	8.0	263.7		l	9.6	22.8	0.474	0.166	1.4		-80.6	4.6468e-05	4.5	12	14	2.500e-05	-1	19.2	0.9961	-1
l	unknown	This study	765	0765d131113	0765d	0765d1311131	0765d1311131:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	4.980e+02	3.730e+02	K	-1.0	-1.859	0.020	0.037	u	8.0	263.7		l	9.6	22.8	0.474	0.166	1.4		-80.6	4.6468e-05	4.5	12	14	2.500e-05	-1	19.2	0.9961	-1
l	unknown	This study	765	0765d131113	0765d	0765d1311132	0765d1311132:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.480e+02	3.730e+02	K	-1.0	-2.245	0.029	0.064	u	5.3	328.3		l	16.2	72.4	0.673	0.256	1.8		74.5	5.6129e-05	3.3	16	12	2.500e-05	-1	19.7	0.9885	-1
