tab 	pmag_specimens
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_b	specimen_b_beta	specimen_b_sigma	specimen_comp_name	specimen_correction	specimen_dang	specimen_dec	specimen_direction_type	specimen_drats	specimen_f	specimen_fvds	specimen_gamma	specimen_inc	specimen_int	specimen_int_mad	specimen_int_n	specimen_int_ptrm_n	specimen_lab_field_dc	specimen_mad	specimen_md	specimen_n	specimen_q	specimen_rsc	specimen_tilt_correction
Lisa Tauxe	This study	McMurdo	mc33f	mc33	mc33f	mc33f-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	773	373	K					A	u		17.1	l					-73.9						2.8		9			0
Lisa Tauxe	This study	McMurdo	mc33g	mc33	mc33g	mc33g-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	773	523	K					A	u		3.5	l					-70.4						2.9		6			0
Lisa Tauxe	This study	McMurdo	mc33h	mc33	mc33h	mc33h-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	423	K					A	u		17.9	l					-74.6						0.9		10			0
Lisa Tauxe	This study	McMurdo	mc34a	mc34	mc34a	mc34a-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	673	K					A	u		313.6	l					-80.4						0.7		5			0
Lisa Tauxe	This study	McMurdo	mc34b	mc34	mc34b	mc34b-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		261.2	l					-78.9						2.3		11			0
Lisa Tauxe	This study	McMurdo	mc34c	mc34	mc34c	mc34c-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		261.1	l					-80.6						1.4		11			0
Lisa Tauxe	This study	McMurdo	mc34d	mc34	mc34d	mc34d-LP-DIR-AF	LP-DIR-AF:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		266.6	l					-80.9						1.8		13			0
Lisa Tauxe	This study	McMurdo	mc34e	mc34	mc34e	mc34e-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	423	K					A	u		293.5	l					-81.2						1.5		10			0
Lisa Tauxe	This study	McMurdo	mc34f	mc34	mc34f	mc34f-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	473	K					A	u		274.1	l					-77						1.9		9			0
Lisa Tauxe	This study	McMurdo	mc34h	mc34	mc34h	mc34h-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	673	K					A	u		317.1	l					-87.3						1		5			0
Lisa Tauxe	This study	McMurdo	mc35a	mc35	mc35a	mc35a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	853	373	K					A	u		267.6	l					-88						1.9		13			0
Lisa Tauxe	This study	McMurdo	mc35b	mc35	mc35b	mc35b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	853	373	K					A	u		255	l					-86.3						2.2		13			0
Lisa Tauxe	This study	McMurdo	mc35c	mc35	mc35c	mc35c-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	673	K					A	u		118.8	l					-88.2						1.3		5			0
Lisa Tauxe	This study	McMurdo	mc35d	mc35	mc35d	mc35d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		299.2	l					-79.2						1.4		11			0
Lisa Tauxe	This study	McMurdo	mc35e	mc35	mc35e	mc35e-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		283.4	l					-78.8						2		11			0
Lisa Tauxe	This study	McMurdo	mc35f	mc35	mc35f	mc35f-LP-DIR-AF	LP-DIR-AF:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		298.4	l					-82.7						0.8		13			0
Lisa Tauxe	This study	McMurdo	mc35g	mc35	mc35g	mc35g-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	423	K					A	u		314.9	l					-82.4						2.8		10			0
Lisa Tauxe	This study	McMurdo	mc35h	mc35	mc35h	mc35h-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	423	K					A	u		299.2	l					-80.8						1		10			0
Lisa Tauxe	This study	McMurdo	mc36a	mc36	mc36a	mc36a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	853	373	K					A	u		10.1	l					-80.4						1.8		13			0
Lisa Tauxe	This study	McMurdo	mc36b	mc36	mc36b	mc36b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		23.3	l					-83.1						2.3		11			0
Lisa Tauxe	This study	McMurdo	mc36c	mc36	mc36c	mc36c-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFP:DA-DIR-GEO	pmagpy-2.58	798	373	K					A	u		244.3	p					-1.7						10.8		10			0
Lisa Tauxe	This study	McMurdo	mc36d	mc36	mc36d	mc36d-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		66.5	l					-82.1						1.5		11			0
Lisa Tauxe	This study	McMurdo	mc36e	mc36	mc36e	mc36e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	673	K					A	u		351.1	l					-83.7						0.9		5			0
Lisa Tauxe	This study	McMurdo	mc36f	mc36	mc36f	mc36f-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		302.1	l					-85.3						2.1		11			0
Lisa Tauxe	This study	McMurdo	mc36g	mc36	mc36g	mc36g-LP-DIR-AF	LP-DIR-AF:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		328.1	l					-75.7						0.6		13			0
Lisa Tauxe	This study	McMurdo	mc36h	mc36	mc36h	mc36h-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	848	423	K					A	u		313.8	l					-78.3						1.6		11			0
Lisa Tauxe	This study	McMurdo	mc37a	mc37	mc37a	mc37a-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		232.1	l					83.8						2.1		10			0
Lisa Tauxe	This study	McMurdo	mc37b	mc37	mc37b	mc37b-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		242.2	l					77.8						1.3		11			0
Lisa Tauxe	This study	McMurdo	mc37c	mc37	mc37c	mc37c-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	853	373	K					A	u		216.6	l					80.1						0.9		13			0
Lisa Tauxe	This study	McMurdo	mc37d	mc37	mc37d	mc37d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		178.9	l					83.3						2		11			0
Lisa Tauxe	This study	McMurdo	mc37e	mc37	mc37e	mc37e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	673	K					A	u		194.8	l					77.3						0.8		5			0
Lisa Tauxe	This study	McMurdo	mc37f	mc37	mc37f	mc37f-LP-DIR-AF	LP-DIR-AF:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.0075	T					A	u		223.5	l					84.6						1.1		12			0
Lisa Tauxe	This study	McMurdo	mc37g	mc37	mc37g	mc37g-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	673	K					A	u		183.8	l					80.1						1.1		5			0
Lisa Tauxe	This study	McMurdo	mc37h	mc37	mc37h	mc37h-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	423	K					A	u		218.2	l					85.9						0.9		10			0
Lisa Tauxe	This study	McMurdo	mc38a	mc38	mc38a	mc38a-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		286.2	l					-71.5						0.9		8			0
Lisa Tauxe	This study	McMurdo	mc38b	mc38	mc38b	mc38b-LP-DIR-AF	LP-DIR-AF:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.03	T					A	u		305.6	l					-71.6						1.2		8			0
Lisa Tauxe	This study	McMurdo	mc38c	mc38	mc38c	mc38c-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	673	K					A	u		284.6	l					-77.7						1.8		5			0
Lisa Tauxe	This study	McMurdo	mc38e	mc38	mc38e	mc38e-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	423	K					A	u		308.9	l					-82.2						1.6		10			0
Lisa Tauxe	This study	McMurdo	mc38f	mc38	mc38f	mc38f-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		292.3	l					-80						2.6		10			0
Lisa Tauxe	This study	McMurdo	mc38g	mc38	mc38g	mc38g-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	673	K					A	u		298.5	l					-81.9						1.4		5			0
Lisa Tauxe	This study	McMurdo	mc38h	mc38	mc38h	mc38h-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		306.4	l					-80.3						1.1		11			0
Lisa Tauxe	This study	McMurdo	mc39a	mc39	mc39a	mc39a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	798	373	K					A	u		293.7	l					-84						1.7		10			0
Lisa Tauxe	This study	McMurdo	mc39b	mc39	mc39b	mc39b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	523	K					A	u		333.3	l					-81.4						1.8		8			0
Lisa Tauxe	This study	McMurdo	mc39c	mc39	mc39c	mc39c-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	573	K					A	u		280.8	l					-86.4						1		7			0
Lisa Tauxe	This study	McMurdo	mc39d	mc39	mc39d	mc39d-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	798	373	K					A	u		264.9	l					-88.2						1		10			0
Lisa Tauxe	This study	McMurdo	mc39e	mc39	mc39e	mc39e-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		238.3	l					-86.3						1.2		10			0
Lisa Tauxe	This study	McMurdo	mc39f	mc39	mc39f	mc39f-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		185.2	l					-86.5						1.9		10			0
Lisa Tauxe	This study	McMurdo	mc39g	mc39	mc39g	mc39g-LP-DIR-AF	LP-DIR-AF:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.01	T					A	u		250.4	l					-87.3						0.9		11			0
Lisa Tauxe	This study	McMurdo	mc39h	mc39	mc39h	mc39h-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFP:DA-DIR-GEO	pmagpy-2.58	773	273	K					A	u		43.8	p					-13.9						1.9		10			0
Lisa Tauxe	This study	McMurdo	mc40a	mc40	mc40a	mc40a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	798	573	K					A	u		236.3	l					-77.2						3.4		6			0
Lisa Tauxe	This study	McMurdo	mc40b	mc40	mc40b	mc40b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	798	473	K					A	u		183.2	l					-78.9						4.1		8			0
Lisa Tauxe	This study	McMurdo	mc40c	mc40	mc40c	mc40c-LP-DIR-AF	LP-DIR-AF:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.01	T					A	u		274.6	l					-87.7						1.4		11			0
Lisa Tauxe	This study	McMurdo	mc40e	mc40	mc40e	mc40e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	423	K					A	u		175.7	l					-84.9						1.5		10			0
Lisa Tauxe	This study	McMurdo	mc40f	mc40	mc40f	mc40f-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	423	K					A	u		191.2	l					-76.2						1.7		9			0
Lisa Tauxe	This study	McMurdo	mc40g	mc40	mc40g	mc40g-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	423	K					A	u		108.7	l					-84.5						2.8		10			0
Lisa Tauxe	This study	McMurdo	mc40h	mc40	mc40h	mc40h-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	473	K					A	u		180.1	l					-81.4						0.8		8			0
Lisa Tauxe	This study	McMurdo	mc41b	mc41	mc41b	mc41b-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		250.1	l					-79.1						1.3		11			0
Lisa Tauxe	This study	McMurdo	mc41c	mc41	mc41c	mc41c-LP-DIR-AF	LP-DIR-AF:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.0075	T					A	u		269.1	l					-83.4						0.9		12			0
Lisa Tauxe	This study	McMurdo	mc41d	mc41	mc41d	mc41d-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	798	573	K					A	u		245.4	l					-80.1						1.6		6			0
Lisa Tauxe	This study	McMurdo	mc41e	mc41	mc41e	mc41e-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	798	373	K					A	u		256.9	l					-82.1						1.2		10			0
Lisa Tauxe	This study	McMurdo	mc41f	mc41	mc41f	mc41f-LP-DIR-AF	LP-DIR-AF:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		276	l					-73.1						0.9		13			0
Lisa Tauxe	This study	McMurdo	mc41h	mc41	mc41h	mc41h-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	623	K					A	u		293.6	l					-66.9						2		6			0
Lisa Tauxe	This study	McMurdo	mc42b	mc42	mc42b	mc42b-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFP:DA-DIR-GEO	pmagpy-2.58	673	273	K					A	u		266.6	p					2.2						5		8			0
Lisa Tauxe	This study	McMurdo	mc42c	mc42	mc42c	mc42c-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFP:DA-DIR-GEO	pmagpy-2.58	473	273	K					A	u		284.6	p					21.1						6.4		4			0
Lisa Tauxe	This study	McMurdo	mc42d	mc42	mc42d	mc42d-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFP:DA-DIR-GEO	pmagpy-2.58	673	273	K					A	u		96.2	p					-12						5.7		8			0
Lisa Tauxe	This study	McMurdo	mc42f	mc42	mc42f	mc42f-LP-DIR-AF	LP-DIR-AF:SO-SIGHT:DE-BFP:DA-DIR-GEO	pmagpy-2.58	0.1	0	T					A	u		244.3	p					3.6						6.5		11			0
Lisa Tauxe	This study	McMurdo	mc42h	mc42	mc42h	mc42h-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFP:DA-DIR-GEO	pmagpy-2.58	573	273	K					A	u		53.6	p					0.3						4.6		6			0
Lisa Tauxe	This study	McMurdo	mc43a	mc43	mc43a	mc43a-LP-DIR-AF	LP-DIR-AF:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.015	T					A	u		295	l					-79.8						1.7		10			0
Lisa Tauxe	This study	McMurdo	mc43b	mc43	mc43b	mc43b-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		79	l					-86						1.3		11			0
Lisa Tauxe	This study	McMurdo	mc43c	mc43	mc43c	mc43c-LP-DIR-AF	LP-DIR-AF:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		274.3	l					-83.7						1.2		13			0
Lisa Tauxe	This study	McMurdo	mc43e	mc43	mc43e	mc43e-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		15.8	l					-89.3						1.7		11			0
Lisa Tauxe	This study	McMurdo	mc43f	mc43	mc43f	mc43f-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFP:DA-DIR-GEO	pmagpy-2.58	798	273	K					A	u		29.9	p					2.7						4.7		11			0
Lisa Tauxe	This study	McMurdo	mc43g	mc43	mc43g	mc43g-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		181.6	l					-85.2						1.4		11			0
Lisa Tauxe	This study	McMurdo	mc44a	mc44	mc44a	mc44a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	853	673	K					A	u		322.5	l					-75.2						0.7		7			0
Lisa Tauxe	This study	McMurdo	mc44b	mc44	mc44b	mc44b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	673	K					A	u		352.6	l					-69.3						0.6		5			0
Lisa Tauxe	This study	McMurdo	mc44c	mc44	mc44c	mc44c-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		335.4	l					-72.8						3.7		11			0
Lisa Tauxe	This study	McMurdo	mc44d	mc44	mc44d	mc44d-LP-DIR-AF	LP-DIR-AF:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.12	0.005	T					A	u		323.9	l					-77						0.9		11			0
Lisa Tauxe	This study	McMurdo	mc44e	mc44	mc44e	mc44e-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	423	K					A	u		332.4	l					-77						0.9		10			0
Lisa Tauxe	This study	McMurdo	mc44f	mc44	mc44f	mc44f-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	573	K					A	u		295	l					-66.3						0.7		7			0
Lisa Tauxe	This study	McMurdo	mc44g	mc44	mc44g	mc44g-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		316.5	l					-76						1.4		11			0
Lisa Tauxe	This study	McMurdo	mc44h	mc44	mc44h	mc44h-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	673	K					A	u		320.6	l					-71.8						1.5		5			0
Lisa Tauxe	This study	McMurdo	mc48a	mc48	mc48a	mc48a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFP:DA-DIR-GEO	pmagpy-2.58	773	273	K					A	u		211.2	p					-23						8.8		10			0
Lisa Tauxe	This study	McMurdo	mc48b	mc48	mc48b	mc48b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFP:DA-DIR-GEO	pmagpy-2.58	823	423	K					A	u		28.1	p					15						3.5		10			0
Lisa Tauxe	This study	McMurdo	mc48c	mc48	mc48c	mc48c-LP-DIR-AF	LP-DIR-AF:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.0075	T					A	u		78.4	l					-60.2						1.3		12			0
Lisa Tauxe	This study	McMurdo	mc48d	mc48	mc48d	mc48d-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	723	K					A	u		85.8	l					-56.1						2.1		4			0
Lisa Tauxe	This study	McMurdo	mc48e	mc48	mc48e	mc48e-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		68.5	l					-59.5						3.6		10			0
Lisa Tauxe	This study	McMurdo	mc48f	mc48	mc48f	mc48f-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	673	K					A	u		78	l					-49.3						1.6		5			0
Lisa Tauxe	This study	McMurdo	mc48g	mc48	mc48g	mc48g-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	673	K					A	u		70	l					-53.9						0.8		5			0
Lisa Tauxe	This study	McMurdo	mc48h	mc48	mc48h	mc48h-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		70.9	l					-54.4						2.3		11			0
Lisa Tauxe	This study	McMurdo	mc49a	mc49	mc49a	mc49a-LP-DIR-AF	LP-DIR-AF:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.0075	T					A	u		139.4	l					79.1						0.7		12			0
Lisa Tauxe	This study	McMurdo	mc49b	mc49	mc49b	mc49b-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		146.1	l					73.4						2		11			0
Lisa Tauxe	This study	McMurdo	mc49d	mc49	mc49d	mc49d-LP-DIR-AF	LP-DIR-AF:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.01	T					A	u		152.2	l					70.3						0.6		11			0
Lisa Tauxe	This study	McMurdo	mc49e	mc49	mc49e	mc49e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		201.7	l					72.3						1.8		11			0
Lisa Tauxe	This study	McMurdo	mc49g	mc49	mc49g	mc49g-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	473	K					A	u		148	l					74.1						2		9			0
Lisa Tauxe	This study	McMurdo	mc49h	mc49	mc49h	mc49h-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	573	K					A	u		150	l					74.5						1.7		7			0
Lisa Tauxe	This study	McMurdo	mc50a	mc50	mc50a	mc50a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		186.2	l					71						2.1		11			0
Lisa Tauxe	This study	McMurdo	mc50b	mc50	mc50b	mc50b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		203.4	l					71.8						2		11			0
Lisa Tauxe	This study	McMurdo	mc50c	mc50	mc50c	mc50c-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		193.9	l					76.4						1.4		11			0
Lisa Tauxe	This study	McMurdo	mc50d	mc50	mc50d	mc50d-LP-DIR-AF	LP-DIR-AF:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		202.1	l					71.7						0.8		13			0
Lisa Tauxe	This study	McMurdo	mc50e	mc50	mc50e	mc50e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	853	373	K					A	u		193.8	l					72.5						1.6		14			0
Lisa Tauxe	This study	McMurdo	mc50f	mc50	mc50f	mc50f-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	843	273	K					A	u		182.6	l					67.8						1		13			0
Lisa Tauxe	This study	McMurdo	mc50g	mc50	mc50g	mc50g-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		182.1	l					70.9						2.2		11			0
Lisa Tauxe	This study	McMurdo	mc50h	mc50	mc50h	mc50h-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		190	l					67.9						2.1		11			0
