tab	measurements
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	method_codes	quality	sequence	standard	meas_temp	description	software_packages	magn_moment
is050b1:LP-DIR-AF1	is050b1:LP-DIR-AF	is050b1	1	170.2	23.3	2.500e-03	0	0	0	1	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1063	u	2.730e+02		pmagpy-4.0.0	 9.587e-06
is050b1:LP-DIR-AF2	is050b1:LP-DIR-AF	is050b1	1	171.1	23.1	5.000e-03	0	0	0	2	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1064	u	2.730e+02		pmagpy-4.0.0	 8.971e-06
is050b1:LP-DIR-AF3	is050b1:LP-DIR-AF	is050b1	1	171.0	23.0	7.500e-03	0	0	0	3	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1065	u	2.730e+02		pmagpy-4.0.0	 8.022e-06
is050b1:LP-DIR-AF4	is050b1:LP-DIR-AF	is050b1	1	172.1	23.1	1.000e-02	0	0	0	4	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1066	u	2.730e+02		pmagpy-4.0.0	 7.140e-06
is050b1:LP-DIR-AF5	is050b1:LP-DIR-AF	is050b1	1	171.6	23.2	1.250e-02	0	0	0	5	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1067	u	2.730e+02		pmagpy-4.0.0	 6.335e-06
is050b1:LP-DIR-AF6	is050b1:LP-DIR-AF	is050b1	0	173.8	23.5	1.500e-02	0	0	0	6	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1068	u	2.730e+02		pmagpy-4.0.0	 5.670e-06
is050b1:LP-DIR-AF7	is050b1:LP-DIR-AF	is050b1	0	174.0	23.9	2.000e-02	0	0	0	7	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1069	u	2.730e+02		pmagpy-4.0.0	 4.786e-06
is050b1:LP-DIR-AF8	is050b1:LP-DIR-AF	is050b1	1	173.9	24.0	2.500e-02	0	0	0	8	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1070	u	2.730e+02		pmagpy-4.0.0	 4.124e-06
is050b1:LP-DIR-AF9	is050b1:LP-DIR-AF	is050b1	1	174.2	24.2	3.000e-02	0	0	0	9	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1071	u	2.730e+02		pmagpy-4.0.0	 3.603e-06
is050b1:LP-DIR-AF10	is050b1:LP-DIR-AF	is050b1	0	174.2	23.9	4.000e-02	0	0	0	10	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1072	u	2.730e+02		pmagpy-4.0.0	 2.875e-06
is050b1:LP-DIR-AF11	is050b1:LP-DIR-AF	is050b1	1	173.1	24.0	6.000e-02	0	0	0	11	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1073	u	2.730e+02		pmagpy-4.0.0	 1.931e-06
is050b1:LP-DIR-AF12	is050b1:LP-DIR-AF	is050b1	0	173.4	23.1	8.000e-02	0	0	0	12	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1074	u	2.730e+02		pmagpy-4.0.0	 1.216e-06
is050b1:LP-DIR-AF13	is050b1:LP-DIR-AF	is050b1	2	176.6	23.5	1.000e-01	0	0	0	13	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1075	u	2.730e+02		pmagpy-4.0.0	 8.200e-07
is050e2:LP-DIR-AF0	is050e2:LP-DIR-AF	is050e2	2	181.3	38.8	0.000e+00	0	0	0	0	2.730e+02	This study	LT-NO:LP-DIR-AF	g	1076	u	2.730e+02		pmagpy-4.0.0	 4.444e-05
is050e2:LP-DIR-AF1	is050e2:LP-DIR-AF	is050e2	2	180.4	38.9	3.500e-03	0	0	0	1	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1077	u	2.730e+02		pmagpy-4.0.0	 4.402e-05
is050e2:LP-DIR-AF2	is050e2:LP-DIR-AF	is050e2	1	181.7	38.8	5.000e-03	0	0	0	2	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1078	u	2.730e+02		pmagpy-4.0.0	 4.361e-05
is050e2:LP-DIR-AF3	is050e2:LP-DIR-AF	is050e2	2	180.9	38.9	7.500e-03	0	0	0	3	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1079	u	2.730e+02		pmagpy-4.0.0	 4.252e-05
is050e2:LP-DIR-AF4	is050e2:LP-DIR-AF	is050e2	2	181.5	38.9	1.000e-02	0	0	0	4	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1080	u	2.730e+02		pmagpy-4.0.0	 4.086e-05
is050e2:LP-DIR-AF5	is050e2:LP-DIR-AF	is050e2	3	181.0	39.1	1.250e-02	0	0	0	5	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1081	u	2.730e+02		pmagpy-4.0.0	 3.855e-05
is050e2:LP-DIR-AF6	is050e2:LP-DIR-AF	is050e2	3	181.1	39.0	1.500e-02	0	0	0	6	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1082	u	2.730e+02		pmagpy-4.0.0	 3.555e-05
is050e2:LP-DIR-AF7	is050e2:LP-DIR-AF	is050e2	3	179.8	38.9	2.000e-02	0	0	0	7	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1083	u	2.730e+02		pmagpy-4.0.0	 2.924e-05
is050e2:LP-DIR-AF8	is050e2:LP-DIR-AF	is050e2	2	181.0	38.8	2.500e-02	0	0	0	8	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1084	u	2.730e+02		pmagpy-4.0.0	 2.365e-05
is050e2:LP-DIR-AF9	is050e2:LP-DIR-AF	is050e2	2	179.4	39.0	3.000e-02	0	0	0	9	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1085	u	2.730e+02		pmagpy-4.0.0	 1.921e-05
is050e2:LP-DIR-AF10	is050e2:LP-DIR-AF	is050e2	0	179.8	38.9	4.000e-02	0	0	0	10	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1086	u	2.730e+02		pmagpy-4.0.0	 1.361e-05
is050e2:LP-DIR-AF11	is050e2:LP-DIR-AF	is050e2	0	179.8	38.9	6.000e-02	0	0	0	11	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1087	u	2.730e+02		pmagpy-4.0.0	 9.187e-06
is050e2:LP-DIR-AF12	is050e2:LP-DIR-AF	is050e2	0	180.0	38.5	8.000e-02	0	0	0	12	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1088	u	2.730e+02		pmagpy-4.0.0	 7.045e-06
is050e2:LP-DIR-AF13	is050e2:LP-DIR-AF	is050e2	0	181.5	37.2	1.000e-01	0	0	0	13	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1089	u	2.730e+02		pmagpy-4.0.0	 5.543e-06
is050e2:LP-DIR-AF14	is050e2:LP-DIR-AF	is050e2	0	181.9	36.6	1.500e-01	0	0	0	14	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1090	u	2.730e+02		pmagpy-4.0.0	 3.614e-06
is050g1:LP-DIR-AF0	is050g1:LP-DIR-AF	is050g1	0	182.4	34.8	0.000e+00	0	0	0	0	2.730e+02	This study	LT-NO:LP-DIR-AF	g	1091	u	2.730e+02		pmagpy-4.0.0	 3.808e-05
is050g1:LP-DIR-AF1	is050g1:LP-DIR-AF	is050g1	0	182.8	34.6	2.500e-03	0	0	0	1	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1092	u	2.730e+02		pmagpy-4.0.0	 3.790e-05
is050g1:LP-DIR-AF2	is050g1:LP-DIR-AF	is050g1	0	182.2	34.7	5.000e-03	0	0	0	2	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1093	u	2.730e+02		pmagpy-4.0.0	 3.750e-05
is050g1:LP-DIR-AF3	is050g1:LP-DIR-AF	is050g1	0	182.9	34.7	7.500e-03	0	0	0	3	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1094	u	2.730e+02		pmagpy-4.0.0	 3.666e-05
is050g1:LP-DIR-AF4	is050g1:LP-DIR-AF	is050g1	0	182.8	34.5	1.000e-02	0	0	0	4	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1095	u	2.730e+02		pmagpy-4.0.0	 3.543e-05
is050g1:LP-DIR-AF5	is050g1:LP-DIR-AF	is050g1	0	182.2	34.5	1.250e-02	0	0	0	5	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1096	u	2.730e+02		pmagpy-4.0.0	 3.366e-05
is050g1:LP-DIR-AF6	is050g1:LP-DIR-AF	is050g1	1	182.2	34.7	1.500e-02	0	0	0	6	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1097	u	2.730e+02		pmagpy-4.0.0	 3.147e-05
is050g1:LP-DIR-AF7	is050g1:LP-DIR-AF	is050g1	0	182.7	34.4	2.000e-02	0	0	0	7	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1098	u	2.730e+02		pmagpy-4.0.0	 2.672e-05
is050g1:LP-DIR-AF8	is050g1:LP-DIR-AF	is050g1	0	182.2	34.6	2.500e-02	0	0	0	8	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1099	u	2.730e+02		pmagpy-4.0.0	 2.230e-05
is050g1:LP-DIR-AF9	is050g1:LP-DIR-AF	is050g1	0	182.5	34.4	3.000e-02	0	0	0	9	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1100	u	2.730e+02		pmagpy-4.0.0	 1.876e-05
is050g1:LP-DIR-AF10	is050g1:LP-DIR-AF	is050g1	0	182.4	34.3	4.000e-02	0	0	0	10	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1101	u	2.730e+02		pmagpy-4.0.0	 1.393e-05
is050g1:LP-DIR-AF11	is050g1:LP-DIR-AF	is050g1	0	182.1	34.0	6.000e-02	0	0	0	11	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1102	u	2.730e+02		pmagpy-4.0.0	 9.586e-06
is050g1:LP-DIR-AF12	is050g1:LP-DIR-AF	is050g1	0	182.1	33.8	8.000e-02	0	0	0	12	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1103	u	2.730e+02		pmagpy-4.0.0	 7.295e-06
is050g1:LP-DIR-AF13	is050g1:LP-DIR-AF	is050g1	0	181.4	33.1	1.200e-01	0	0	0	13	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1104	u	2.730e+02		pmagpy-4.0.0	 4.721e-06
is050g1:LP-DIR-AF14	is050g1:LP-DIR-AF	is050g1	0	182.4	32.5	1.800e-01	0	0	0	14	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1105	u	2.730e+02		pmagpy-4.0.0	 3.003e-06
is050h2:LP-DIR-AF0	is050h2:LP-DIR-AF	is050h2	1	199.0	39.8	0.000e+00	0	0	0	0	2.730e+02	This study	LT-NO:LP-DIR-AF	g	1106	u	2.730e+02		pmagpy-4.0.0	 5.059e-05
is050h2:LP-DIR-AF1	is050h2:LP-DIR-AF	is050h2	1	199.3	39.9	3.500e-03	0	0	0	1	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1107	u	2.730e+02		pmagpy-4.0.0	 5.023e-05
is050h2:LP-DIR-AF2	is050h2:LP-DIR-AF	is050h2	1	198.9	39.8	5.000e-03	0	0	0	2	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1108	u	2.730e+02		pmagpy-4.0.0	 4.977e-05
is050h2:LP-DIR-AF3	is050h2:LP-DIR-AF	is050h2	1	199.5	39.9	7.500e-03	0	0	0	3	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1109	u	2.730e+02		pmagpy-4.0.0	 4.867e-05
is050h2:LP-DIR-AF4	is050h2:LP-DIR-AF	is050h2	1	199.1	39.9	1.000e-02	0	0	0	4	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1110	u	2.730e+02		pmagpy-4.0.0	 4.715e-05
is050h2:LP-DIR-AF5	is050h2:LP-DIR-AF	is050h2	1	198.9	40.0	1.250e-02	0	0	0	5	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1111	u	2.730e+02		pmagpy-4.0.0	 4.495e-05
is050h2:LP-DIR-AF6	is050h2:LP-DIR-AF	is050h2	2	199.5	40.2	1.500e-02	0	0	0	6	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1112	u	2.730e+02		pmagpy-4.0.0	 4.215e-05
is050h2:LP-DIR-AF7	is050h2:LP-DIR-AF	is050h2	1	198.4	40.4	2.000e-02	0	0	0	7	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1113	u	2.730e+02		pmagpy-4.0.0	 3.571e-05
is050h2:LP-DIR-AF8	is050h2:LP-DIR-AF	is050h2	1	199.5	40.4	2.500e-02	0	0	0	8	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1114	u	2.730e+02		pmagpy-4.0.0	 2.915e-05
is050h2:LP-DIR-AF9	is050h2:LP-DIR-AF	is050h2	1	198.9	40.9	3.000e-02	0	0	0	9	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1115	u	2.730e+02		pmagpy-4.0.0	 2.331e-05
is050h2:LP-DIR-AF10	is050h2:LP-DIR-AF	is050h2	0	199.4	40.9	4.000e-02	0	0	0	10	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1116	u	2.730e+02		pmagpy-4.0.0	 1.609e-05
is050h2:LP-DIR-AF11	is050h2:LP-DIR-AF	is050h2	0	199.8	40.5	6.000e-02	0	0	0	11	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1117	u	2.730e+02		pmagpy-4.0.0	 1.082e-05
is050h2:LP-DIR-AF12	is050h2:LP-DIR-AF	is050h2	0	199.8	40.5	8.000e-02	0	0	0	12	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1118	u	2.730e+02		pmagpy-4.0.0	 8.846e-06
is050h2:LP-DIR-AF13	is050h2:LP-DIR-AF	is050h2	0	199.4	39.4	1.200e-01	0	0	0	13	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1119	u	2.730e+02		pmagpy-4.0.0	 6.969e-06
is050h2:LP-DIR-AF14	is050h2:LP-DIR-AF	is050h2	0	198.7	39.8	1.800e-01	0	0	0	14	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1120	u	2.730e+02		pmagpy-4.0.0	 5.666e-06
is051b1:LP-DIR-AF0	is051b1:LP-DIR-AF	is051b1	0	189.2	9.8	0.000e+00	0	0	0	0	2.730e+02	This study	LT-NO:LP-DIR-AF	g	1121	u	2.730e+02		pmagpy-4.0.0	 1.723e-05
is051b1:LP-DIR-AF1	is051b1:LP-DIR-AF	is051b1	1	190.8	9.3	2.500e-03	0	0	0	1	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1122	u	2.730e+02		pmagpy-4.0.0	 1.673e-05
is051b1:LP-DIR-AF2	is051b1:LP-DIR-AF	is051b1	2	190.6	9.3	5.000e-03	0	0	0	2	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1123	u	2.730e+02		pmagpy-4.0.0	 1.559e-05
is051b1:LP-DIR-AF3	is051b1:LP-DIR-AF	is051b1	1	191.3	9.8	7.500e-03	0	0	0	3	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1124	u	2.730e+02		pmagpy-4.0.0	 1.351e-05
is051b1:LP-DIR-AF4	is051b1:LP-DIR-AF	is051b1	1	191.7	10.2	1.000e-02	0	0	0	4	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1125	u	2.730e+02		pmagpy-4.0.0	 1.149e-05
is051b1:LP-DIR-AF5	is051b1:LP-DIR-AF	is051b1	1	191.6	10.7	1.250e-02	0	0	0	5	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1126	u	2.730e+02		pmagpy-4.0.0	 9.773e-06
is051b1:LP-DIR-AF6	is051b1:LP-DIR-AF	is051b1	1	190.8	10.8	1.500e-02	0	0	0	6	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1127	u	2.730e+02		pmagpy-4.0.0	 8.369e-06
is051b1:LP-DIR-AF7	is051b1:LP-DIR-AF	is051b1	0	190.7	11.4	2.000e-02	0	0	0	7	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1128	u	2.730e+02		pmagpy-4.0.0	 6.503e-06
is051b1:LP-DIR-AF8	is051b1:LP-DIR-AF	is051b1	1	191.7	11.7	2.500e-02	0	0	0	8	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1129	u	2.730e+02		pmagpy-4.0.0	 5.171e-06
is051b1:LP-DIR-AF9	is051b1:LP-DIR-AF	is051b1	0	191.7	12.7	3.000e-02	0	0	0	9	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1130	u	2.730e+02		pmagpy-4.0.0	 4.223e-06
is051b1:LP-DIR-AF10	is051b1:LP-DIR-AF	is051b1	0	191.3	12.6	4.000e-02	0	0	0	10	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1131	u	2.730e+02		pmagpy-4.0.0	 2.860e-06
is051b1:LP-DIR-AF11	is051b1:LP-DIR-AF	is051b1	2	191.4	11.9	6.000e-02	0	0	0	11	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1132	u	2.730e+02		pmagpy-4.0.0	 1.471e-06
is051b1:LP-DIR-AF12	is051b1:LP-DIR-AF	is051b1	2	192.4	12.1	8.000e-02	0	0	0	12	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1133	u	2.730e+02		pmagpy-4.0.0	 8.321e-07
is051c3:LP-DIR-AF0	is051c3:LP-DIR-AF	is051c3	2	167.7	2.3	0.000e+00	0	0	0	0	2.730e+02	This study	LT-NO:LP-DIR-AF	g	1134	u	2.730e+02		pmagpy-4.0.0	 1.129e-04
is051c3:LP-DIR-AF1	is051c3:LP-DIR-AF	is051c3	1	167.1	2.1	3.500e-03	0	0	0	1	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1135	u	2.730e+02		pmagpy-4.0.0	 1.124e-04
is051c3:LP-DIR-AF2	is051c3:LP-DIR-AF	is051c3	1	167.9	2.2	5.000e-03	0	0	0	2	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1136	u	2.730e+02		pmagpy-4.0.0	 1.115e-04
is051c3:LP-DIR-AF3	is051c3:LP-DIR-AF	is051c3	1	166.7	2.2	7.500e-03	0	0	0	3	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1137	u	2.730e+02		pmagpy-4.0.0	 1.089e-04
is051c3:LP-DIR-AF4	is051c3:LP-DIR-AF	is051c3	1	168.1	1.9	1.000e-02	0	0	0	4	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1138	u	2.730e+02		pmagpy-4.0.0	 1.048e-04
is051c3:LP-DIR-AF5	is051c3:LP-DIR-AF	is051c3	1	168.4	2.2	1.250e-02	0	0	0	5	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1139	u	2.730e+02		pmagpy-4.0.0	 9.921e-05
is051c3:LP-DIR-AF6	is051c3:LP-DIR-AF	is051c3	1	167.8	1.9	1.500e-02	0	0	0	6	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1140	u	2.730e+02		pmagpy-4.0.0	 9.233e-05
is051c3:LP-DIR-AF7	is051c3:LP-DIR-AF	is051c3	1	167.7	2.0	2.000e-02	0	0	0	7	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1141	u	2.730e+02		pmagpy-4.0.0	 7.818e-05
is051c3:LP-DIR-AF8	is051c3:LP-DIR-AF	is051c3	2	168.3	1.7	2.500e-02	0	0	0	8	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1142	u	2.730e+02		pmagpy-4.0.0	 6.520e-05
is051c3:LP-DIR-AF9	is051c3:LP-DIR-AF	is051c3	2	167.4	1.8	3.000e-02	0	0	0	9	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1143	u	2.730e+02		pmagpy-4.0.0	 5.635e-05
is051c3:LP-DIR-AF10	is051c3:LP-DIR-AF	is051c3	0	167.5	1.9	4.000e-02	0	0	0	10	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1144	u	2.730e+02		pmagpy-4.0.0	 4.422e-05
is051c3:LP-DIR-AF11	is051c3:LP-DIR-AF	is051c3	0	167.9	1.8	6.000e-02	0	0	0	11	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1145	u	2.730e+02		pmagpy-4.0.0	 3.243e-05
is051c3:LP-DIR-AF12	is051c3:LP-DIR-AF	is051c3	0	167.2	1.6	8.000e-02	0	0	0	12	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1146	u	2.730e+02		pmagpy-4.0.0	 2.525e-05
is051c3:LP-DIR-AF13	is051c3:LP-DIR-AF	is051c3	0	168.1	2.4	1.000e-01	0	0	0	13	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1147	u	2.730e+02		pmagpy-4.0.0	 1.989e-05
is051c3:LP-DIR-AF14	is051c3:LP-DIR-AF	is051c3	0	167.3	1.6	1.500e-01	0	0	0	14	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1148	u	2.730e+02		pmagpy-4.0.0	 1.189e-05
is051c3:LP-DIR-AF15	is051c3:LP-DIR-AF	is051c3	1	166.8	2.4	1.800e-01	0	0	0	15	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1149	u	2.730e+02		pmagpy-4.0.0	 8.863e-06
is051d1:LP-DIR-AF0	is051d1:LP-DIR-AF	is051d1	1	169.4	33.0	0.000e+00	0	0	0	0	2.730e+02	This study	LT-NO:LP-DIR-AF	g	1150	u	2.730e+02		pmagpy-4.0.0	 3.767e-05
is051d1:LP-DIR-AF1	is051d1:LP-DIR-AF	is051d1	2	169.5	33.0	2.500e-03	0	0	0	1	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1151	u	2.730e+02		pmagpy-4.0.0	 3.755e-05
is051d1:LP-DIR-AF2	is051d1:LP-DIR-AF	is051d1	1	169.5	33.0	5.000e-03	0	0	0	2	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1152	u	2.730e+02		pmagpy-4.0.0	 3.736e-05
is051d1:LP-DIR-AF3	is051d1:LP-DIR-AF	is051d1	1	168.4	33.0	7.500e-03	0	0	0	3	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1153	u	2.730e+02		pmagpy-4.0.0	 3.655e-05
is051d1:LP-DIR-AF4	is051d1:LP-DIR-AF	is051d1	2	168.3	32.8	1.000e-02	0	0	0	4	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1154	u	2.730e+02		pmagpy-4.0.0	 3.531e-05
is051d1:LP-DIR-AF5	is051d1:LP-DIR-AF	is051d1	1	170.0	32.9	1.250e-02	0	0	0	5	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1155	u	2.730e+02		pmagpy-4.0.0	 3.356e-05
is051d1:LP-DIR-AF6	is051d1:LP-DIR-AF	is051d1	1	169.2	33.0	1.500e-02	0	0	0	6	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1156	u	2.730e+02		pmagpy-4.0.0	 3.150e-05
is051d1:LP-DIR-AF7	is051d1:LP-DIR-AF	is051d1	1	169.6	33.2	2.000e-02	0	0	0	7	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1157	u	2.730e+02		pmagpy-4.0.0	 2.685e-05
is051d1:LP-DIR-AF8	is051d1:LP-DIR-AF	is051d1	1	168.5	32.7	2.500e-02	0	0	0	8	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1158	u	2.730e+02		pmagpy-4.0.0	 2.225e-05
is051d1:LP-DIR-AF9	is051d1:LP-DIR-AF	is051d1	1	168.8	33.2	3.000e-02	0	0	0	9	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1159	u	2.730e+02		pmagpy-4.0.0	 1.805e-05
is051d1:LP-DIR-AF10	is051d1:LP-DIR-AF	is051d1	0	169.2	33.3	4.000e-02	0	0	0	10	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1160	u	2.730e+02		pmagpy-4.0.0	 1.230e-05
is051d1:LP-DIR-AF11	is051d1:LP-DIR-AF	is051d1	0	169.2	33.2	6.000e-02	0	0	0	11	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1161	u	2.730e+02		pmagpy-4.0.0	 7.850e-06
is051d1:LP-DIR-AF12	is051d1:LP-DIR-AF	is051d1	0	169.3	33.2	8.000e-02	0	0	0	12	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1162	u	2.730e+02		pmagpy-4.0.0	 5.879e-06
is051d1:LP-DIR-AF13	is051d1:LP-DIR-AF	is051d1	0	169.2	32.9	1.000e-01	0	0	0	13	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1163	u	2.730e+02		pmagpy-4.0.0	 4.701e-06
is051d1:LP-DIR-AF14	is051d1:LP-DIR-AF	is051d1	0	169.4	32.6	1.200e-01	0	0	0	14	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1164	u	2.730e+02		pmagpy-4.0.0	 3.890e-06
is051f2:LP-DIR-AF0	is051f2:LP-DIR-AF	is051f2	2	190.0	24.3	0.000e+00	0	0	0	0	2.730e+02	This study	LT-NO:LP-DIR-AF	g	1165	u	2.730e+02		pmagpy-4.0.0	 3.877e-05
is051f2:LP-DIR-AF1	is051f2:LP-DIR-AF	is051f2	3	189.2	24.2	3.500e-03	0	0	0	1	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1166	u	2.730e+02		pmagpy-4.0.0	 3.851e-05
is051f2:LP-DIR-AF2	is051f2:LP-DIR-AF	is051f2	3	189.3	24.4	5.000e-03	0	0	0	2	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1167	u	2.730e+02		pmagpy-4.0.0	 3.822e-05
is051f2:LP-DIR-AF3	is051f2:LP-DIR-AF	is051f2	2	190.4	24.5	7.500e-03	0	0	0	3	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1168	u	2.730e+02		pmagpy-4.0.0	 3.760e-05
is051f2:LP-DIR-AF4	is051f2:LP-DIR-AF	is051f2	3	189.0	24.5	1.000e-02	0	0	0	4	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1169	u	2.730e+02		pmagpy-4.0.0	 3.665e-05
is051f2:LP-DIR-AF5	is051f2:LP-DIR-AF	is051f2	0	188.7	24.4	1.250e-02	0	0	0	5	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1170	u	2.730e+02		pmagpy-4.0.0	 3.548e-05
is051f2:LP-DIR-AF6	is051f2:LP-DIR-AF	is051f2	1	189.0	24.7	1.500e-02	0	0	0	6	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1171	u	2.730e+02		pmagpy-4.0.0	 3.407e-05
is051f2:LP-DIR-AF7	is051f2:LP-DIR-AF	is051f2	2	189.0	25.0	2.000e-02	0	0	0	7	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1172	u	2.730e+02		pmagpy-4.0.0	 3.086e-05
is051f2:LP-DIR-AF8	is051f2:LP-DIR-AF	is051f2	2	190.4	25.1	2.500e-02	0	0	0	8	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1173	u	2.730e+02		pmagpy-4.0.0	 2.681e-05
is051f2:LP-DIR-AF9	is051f2:LP-DIR-AF	is051f2	2	188.6	25.4	3.000e-02	0	0	0	9	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1174	u	2.730e+02		pmagpy-4.0.0	 2.264e-05
