"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Treatment Type","Treatment Value","Inclination background & drift corrected (deg)","Declination background & drift corrected (deg)","Intensity background & drift corrected (A/m)","Inclination raw (deg)","Declination raw (deg)","Intensity raw (A/m)","Magnetic moment x (Am²)","Magnetic moment y (Am²)","Magnetic moment z (Am²)","Sample orientation","Raw data","Timestamp (UTC)","Instrument","Text ID","Test No.","Comments"
"999","U999","A","1","H","3","A","52.5","6.525","6.525","IN-LINE AF DEMAG","15","49.0","180.1","2.2782E-6","45.9","164.9","2.1463E-6","-1.4100E-10","3.7991E-11","1.8597E-10","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","55.0","6.550","6.550","IN-LINE AF DEMAG","15","38.8","305.6","1.3049E-6","15.5","143.8","1.2032E-6","-9.1571E-11","6.6898E-11","3.8825E-11","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","57.5","6.575","6.575","IN-LINE AF DEMAG","15","38.0","309.3","1.3954E-6","-36.1","150.8","9.6273E-7","-6.6450E-11","3.7165E-11","-6.8332E-11","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","60.0","6.600","6.600","IN-LINE AF DEMAG","15","57.4","328.7","1.0396E-6","-78.6","64.9","1.0807E-6","8.9140E-12","1.8996E-11","-1.2773E-10","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","62.5","6.625","6.625","IN-LINE AF DEMAG","15","18.8","162.5","5.2792E-7","-75.2","151.2","1.4419E-6","-3.1604E-11","1.7344E-11","-1.6811E-10","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","65.0","6.650","6.650","IN-LINE AF DEMAG","15","-19.3","214.5","5.1970E-7","-51.4","182.8","2.1923E-6","-1.3371E-10","-6.6072E-12","-2.0655E-10","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","67.5","6.675","6.675","IN-LINE AF DEMAG","15","-10.5","344.4","5.3271E-7","-57.8","187.0","2.8625E-6","-1.4830E-10","-1.8170E-11","-2.9196E-10","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","70.0","6.700","6.700","IN-LINE AF DEMAG","15","-34.6","348.6","6.4279E-7","-81.1","208.5","2.7437E-6","-3.6466E-11","-1.9822E-11","-3.2691E-10","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","72.5","6.725","6.725","IN-LINE AF DEMAG","15","-5.5","351.4","1.1901E-6","-63.0","354.3","2.0555E-6","9.0760E-11","-9.0849E-12","-2.2091E-10","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","75.0","6.750","6.750","IN-LINE AF DEMAG","15","5.1","342.7","1.4206E-6","-65.5","15.3","1.1603E-6","4.5380E-11","1.2388E-11","-1.2735E-10","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","77.5","6.775","6.775","IN-LINE AF DEMAG","15","-23.6","257.7","3.9181E-7","-72.5","224.4","9.6217E-7","-2.0259E-11","-1.9822E-11","-1.1065E-10","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","80.0","6.800","6.800","IN-LINE AF DEMAG","15","-71.6","109.9","5.0430E-7","-70.4","270.0","9.8390E-7","0.0000E+0","-3.2210E-11","-1.1182E-10","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","82.5","6.825","6.825","IN-LINE AF DEMAG","15","-17.8","20.9","1.4642E-6","-68.4","24.0","7.8931E-7","2.5932E-11","1.1563E-11","-8.8521E-11","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","85.0","6.850","6.850","IN-LINE AF DEMAG","15","-27.9","26.8","1.4488E-6","-42.1","117.4","1.4082E-6","-4.7001E-11","9.0849E-11","-1.1376E-10","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","87.5","6.875","6.875","IN-LINE AF DEMAG","15","-68.2","55.7","9.7813E-7","-37.2","127.7","2.1575E-6","-1.0292E-10","1.3297E-10","-1.5724E-10","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","90.0","6.900","6.900","IN-LINE AF DEMAG","15","-59.0","22.4","8.0784E-7","-22.1","86.0","2.4389E-6","1.5397E-11","2.2052E-10","-1.1065E-10","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","92.5","6.925","6.925","IN-LINE AF DEMAG","15","-24.6","349.9","8.9882E-7","6.6","81.3","2.2531E-6","3.3225E-11","2.1639E-10","3.1448E-11","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","95.0","6.950","6.950","IN-LINE AF DEMAG","15","-45.5","352.9","6.5210E-7","41.1","136.4","1.4116E-6","-7.5363E-11","7.1853E-11","1.1182E-10","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","97.5","6.975","6.975","IN-LINE AF DEMAG","15","-71.3","114.7","1.2046E-6","11.9","214.5","1.2331E-6","-9.7243E-11","-6.6898E-11","3.0672E-11","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","100.0","7.000","7.000","IN-LINE AF DEMAG","15","-72.0","51.9","1.6574E-6","-27.1","5.4","7.0079E-7","6.0777E-11","5.7813E-12","-3.8437E-11","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","102.5","7.025","7.025","IN-LINE AF DEMAG","15","-42.8","346.3","1.9871E-6","-3.3","37.2","2.2090E-6","1.7180E-10","1.3049E-10","-1.5142E-11","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","105.0","7.050","7.050","IN-LINE AF DEMAG","15","-27.4","327.1","1.9403E-6","9.7","59.4","2.3475E-6","1.1507E-10","1.9491E-10","4.7755E-11","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","107.5","7.075","7.075","IN-LINE AF DEMAG","15","-20.3","339.3","1.1553E-6","32.5","115.3","1.8596E-6","-6.5639E-11","1.3875E-10","1.2036E-10","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","110.0","7.100","7.100","IN-LINE AF DEMAG","15","-13.3","7.7","8.9345E-7","25.4","165.2","2.1536E-6","-1.8395E-10","4.8728E-11","1.1143E-10","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","112.5","7.125","7.125","IN-LINE AF DEMAG","15","-16.6","345.7","4.6141E-7","2.5","176.8","2.1013E-6","-2.0502E-10","1.1563E-11","1.1259E-11","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","115.0","7.150","7.150","IN-LINE AF DEMAG","15","-13.1","284.5","6.2407E-7","-23.7","169.1","1.4098E-6","-1.2399E-10","2.3951E-11","-6.8332E-11","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","117.5","7.175","7.175","IN-LINE AF DEMAG","15","-18.5","272.6","6.0080E-7","-44.6","150.6","1.0141E-6","-6.1587E-11","3.4688E-11","-8.5803E-11","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","120.0","7.200","7.200","IN-LINE AF DEMAG","15","5.7","356.7","1.3328E-6","-19.8","88.7","1.5614E-6","3.2414E-12","1.4371E-10","-6.3673E-11","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","122.5","7.225","7.225","IN-LINE AF DEMAG","15","3.6","53.3","3.8648E-6","-2.2","79.2","4.8769E-6","8.9140E-11","4.6829E-10","-2.2907E-11","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","125.0","7.250","7.250","IN-LINE AF DEMAG","15","4.2","70.6","1.1382E-5","1.3","83.3","8.9193E-6","1.0129E-10","8.6637E-10","2.3683E-11","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","127.5","7.275","7.275","IN-LINE AF DEMAG","15","6.2","77.3","1.7470E-5","3.4","86.6","9.5061E-6","5.4294E-11","9.2666E-10","6.7944E-11","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","130.0","7.300","7.300","IN-LINE AF DEMAG","15","8.0","83.0","1.4499E-5","1.7","91.1","5.8295E-6","-1.1345E-11","5.6987E-10","2.0965E-11","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","132.5","7.325","7.325","IN-LINE AF DEMAG","15","9.6","88.2","5.8535E-6","-12.1","99.8","1.7963E-6","-2.9173E-11","1.6931E-10","-4.5425E-11","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","135.0","7.350","7.350","IN-LINE AF DEMAG","15","6.0","8.9","6.8401E-7","-57.8","83.9","5.8965E-7","3.2414E-12","3.0558E-11","-6.0179E-11","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","137.5","7.375","7.375","IN-LINE AF DEMAG","15","-12.2","325.7","1.4454E-6","-61.6","102.6","8.0121E-7","-8.1036E-12","3.6340E-11","-8.5027E-11","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","140.0","7.400","7.400","IN-LINE AF DEMAG","15","-7.8","335.2","1.6829E-6","-51.6","105.3","9.5763E-7","-1.5397E-11","5.6161E-11","-9.0462E-11","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","142.5","7.425","7.425","IN-LINE AF DEMAG","15","-3.5","340.6","1.6747E-6","-75.1","66.0","3.9637E-7","4.0518E-12","9.0849E-12","-4.6202E-11","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","145.0","7.450","7.450","IN-LINE AF DEMAG","15","-2.7","338.7","1.6831E-6","-1.5","189.6","9.5827E-7","-9.2381E-11","-1.5692E-11","-3.1060E-12","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","147.5","7.475","7.475","IN-LINE AF DEMAG","15","6.4","343.2","1.3905E-6","-23.4","175.3","3.6854E-6","-3.2982E-10","2.7255E-11","-1.7627E-10","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","150.0","7.500","7.500","IN-LINE AF DEMAG","15","2.2","345.5","1.2455E-6","-51.9","177.8","9.6365E-6","-5.8184E-10","2.2299E-11","-9.1394E-10","","","2019-01-30 19:34:55","SRM","SHLF9693231","112720561",""
"999","U999","A","1","H","3","A","0.0","6.000","6.000","IN-LINE AF DEMAG","20","31.4","335.8","1.9258E-6","-23.9","198.4","1.0628E-4","-9.0193E-9","-3.0038E-9","-5.1901E-9","SECTION HALF : ARCHIVE","47754211","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","2.5","6.025","6.025","IN-LINE AF DEMAG","20","-2.0","190.4","6.4503E-6","-45.2","205.7","5.6686E-5","-3.5186E-9","-1.6931E-9","-4.8539E-9","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","5.0","6.050","6.050","IN-LINE AF DEMAG","20","-33.8","196.1","2.7140E-6","-73.3","316.8","2.2552E-5","4.6191E-10","-4.3360E-10","-2.6052E-9","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","7.5","6.075","6.075","IN-LINE AF DEMAG","20","-62.7","293.7","5.4395E-7","-62.2","357.9","8.5433E-6","3.8978E-10","-1.4040E-11","-9.1122E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","10.0","6.100","6.100","IN-LINE AF DEMAG","20","-33.6","91.1","1.1142E-6","-72.0","5.5","3.6927E-6","1.1102E-10","1.0737E-11","-4.2358E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","12.5","6.125","6.125","IN-LINE AF DEMAG","20","-11.3","74.9","1.3177E-6","-76.2","30.3","2.4469E-6","4.9432E-11","2.8906E-11","-2.8653E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","15.0","6.150","6.150","IN-LINE AF DEMAG","20","-2.0","56.6","8.7747E-7","-63.4","84.8","1.6457E-6","6.4829E-12","7.1853E-11","-1.7743E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","17.5","6.175","6.175","IN-LINE AF DEMAG","20","10.2","98.8","2.2278E-7","-13.2","110.4","2.7570E-6","-9.1571E-11","2.4612E-10","-7.5709E-11","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","20.0","6.200","6.200","IN-LINE AF DEMAG","20","15.1","92.4","8.9809E-7","9.9","108.3","2.8974E-6","-8.7519E-11","2.6511E-10","6.0179E-11","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","22.5","6.225","6.225","IN-LINE AF DEMAG","20","9.1","101.4","1.1297E-6","36.3","131.1","1.8917E-6","-9.8054E-11","1.1232E-10","1.3511E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","25.0","6.250","6.250","IN-LINE AF DEMAG","20","-5.0","186.3","6.5991E-7","16.7","209.5","1.6999E-6","-1.3857E-10","-7.8460E-11","5.9014E-11","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","27.5","6.275","6.275","IN-LINE AF DEMAG","20","-17.5","233.7","1.0281E-6","0.6","149.1","1.3322E-6","-1.1183E-10","6.6898E-11","1.5530E-12","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","30.0","6.300","6.300","IN-LINE AF DEMAG","20","-25.4","255.1","4.4112E-7","-6.9","110.2","2.3923E-6","-8.0226E-11","2.1804E-10","-3.4554E-11","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","32.5","6.325","6.325","IN-LINE AF DEMAG","20","12.8","10.9","2.8878E-7","-19.0","103.0","2.2995E-6","-4.7811E-11","2.0730E-10","-9.0074E-11","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","35.0","6.350","6.350","IN-LINE AF DEMAG","20","-9.4","167.8","9.7853E-7","-50.5","139.5","1.8994E-6","-8.9950E-11","7.6809E-11","-1.7665E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","37.5","6.375","6.375","IN-LINE AF DEMAG","20","-17.8","164.3","3.1912E-6","-58.2","131.5","2.3719E-6","-8.1036E-11","9.1675E-11","-2.4304E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","40.0","6.400","6.400","IN-LINE AF DEMAG","20","-37.3","150.9","2.8647E-6","-45.0","80.2","2.7503E-6","3.2414E-11","1.8748E-10","-2.3450E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","42.5","6.425","6.425","IN-LINE AF DEMAG","20","-73.7","324.2","2.1617E-6","-37.2","63.6","2.2476E-6","7.7795E-11","1.5692E-10","-1.6384E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","45.0","6.450","6.450","IN-LINE AF DEMAG","20","-12.5","317.1","3.2536E-6","-14.8","35.7","1.2128E-6","9.3191E-11","6.6898E-11","-3.7272E-11","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","47.5","6.475","6.475","IN-LINE AF DEMAG","20","17.0","290.9","2.0804E-6","25.1","38.0","5.4563E-7","3.8087E-11","2.9732E-11","2.7954E-11","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","50.0","6.500","6.500","IN-LINE AF DEMAG","20","9.0","206.2","1.8275E-6","-5.0","178.3","8.5685E-7","-8.3467E-11","2.4777E-12","-8.9297E-12","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","52.5","6.525","6.525","IN-LINE AF DEMAG","20","-18.1","197.1","1.7033E-6","-24.8","190.5","1.4290E-6","-1.2480E-10","-2.3125E-11","-7.2214E-11","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","55.0","6.550","6.550","IN-LINE AF DEMAG","20","-41.5","261.7","1.3828E-6","-41.2","167.2","1.9753E-6","-1.4181E-10","3.2210E-11","-1.5685E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","57.5","6.575","6.575","IN-LINE AF DEMAG","20","-70.1","191.0","1.1024E-6","-52.4","146.5","2.9620E-6","-1.4749E-10","9.7456E-11","-2.8303E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","60.0","6.600","6.600","IN-LINE AF DEMAG","20","-60.4","93.7","9.4939E-7","-73.1","102.5","2.7596E-6","-1.7018E-11","7.6809E-11","-3.1837E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","62.5","6.625","6.625","IN-LINE AF DEMAG","20","-74.0","163.5","9.0687E-7","-85.5","335.4","2.3186E-6","1.6207E-11","-7.4331E-12","-2.7876E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","65.0","6.650","6.650","IN-LINE AF DEMAG","20","-39.1","239.0","1.1643E-6","-57.2","212.5","2.5549E-6","-1.1426E-10","-7.2679E-11","-2.5896E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","67.5","6.675","6.675","IN-LINE AF DEMAG","20","-19.4","295.8","1.0611E-6","-55.7","220.7","3.0795E-6","-1.2885E-10","-1.1067E-10","-3.0672E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","70.0","6.700","6.700","IN-LINE AF DEMAG","20","-37.3","301.2","8.2890E-7","-71.7","252.2","2.8548E-6","-2.6742E-11","-8.3416E-11","-3.2691E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","72.5","6.725","6.725","IN-LINE AF DEMAG","20","-40.2","356.7","7.3948E-7","-73.2","346.6","2.1459E-6","5.9156E-11","-1.4040E-11","-2.4770E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","75.0","6.750","6.750","IN-LINE AF DEMAG","20","-22.4","327.2","8.0767E-7","-87.1","299.3","1.3474E-6","3.2414E-12","-5.7813E-12","-1.6229E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","77.5","6.775","6.775","IN-LINE AF DEMAG","20","-30.1","260.5","8.4104E-7","-53.0","273.7","1.2937E-6","4.8622E-12","-7.5983E-11","-1.2463E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","80.0","6.800","6.800","IN-LINE AF DEMAG","20","-48.6","221.5","7.3228E-7","-39.8","270.0","1.3183E-6","0.0000E+0","-9.9108E-11","-1.0172E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","82.5","6.825","6.825","IN-LINE AF DEMAG","20","-42.7","1.6","7.7778E-7","-47.5","255.6","8.9047E-7","-1.4586E-11","-5.6987E-11","-7.9203E-11","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","85.0","6.850","6.850","IN-LINE AF DEMAG","20","-46.7","50.7","1.0633E-6","-38.9","140.4","1.3951E-6","-8.1846E-11","6.7724E-11","-1.0560E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","87.5","6.875","6.875","IN-LINE AF DEMAG","20","-49.4","104.0","1.2932E-6","-31.2","124.4","2.3335E-6","-1.1021E-10","1.6105E-10","-1.4598E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","90.0","6.900","6.900","IN-LINE AF DEMAG","20","-50.9","105.0","1.0086E-6","-18.7","91.2","2.6121E-6","-4.8622E-12","2.4199E-10","-1.0095E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","92.5","6.925","6.925","IN-LINE AF DEMAG","20","-51.9","310.6","7.8043E-7","6.4","83.5","1.7699E-6","1.9449E-11","1.7096E-10","2.3683E-11","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","95.0","6.950","6.950","IN-LINE AF DEMAG","20","-55.8","280.8","8.3257E-7","48.4","173.8","1.1797E-6","-7.6174E-11","8.2590E-12","1.0638E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","97.5","6.975","6.975","IN-LINE AF DEMAG","20","-77.5","238.0","9.9009E-7","21.2","248.5","1.6937E-6","-5.6725E-11","-1.4371E-10","7.3768E-11","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","100.0","7.000","7.000","IN-LINE AF DEMAG","20","-77.0","288.6","9.3105E-7","26.1","312.9","1.2199E-6","7.2932E-11","-7.8460E-11","6.4838E-11","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","102.5","7.025","7.025","IN-LINE AF DEMAG","20","-36.7","317.7","7.9268E-7","31.3","39.6","1.8135E-6","1.1669E-10","9.6630E-11","1.1376E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","105.0","7.050","7.050","IN-LINE AF DEMAG","20","-2.9","277.6","5.9456E-7","35.0","84.5","2.5369E-6","1.9449E-11","2.0235E-10","1.7549E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","107.5","7.075","7.075","IN-LINE AF DEMAG","20","-0.8","215.6","9.2489E-7","35.0","154.1","2.7655E-6","-1.9935E-10","9.6630E-11","1.9141E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","110.0","7.100","7.100","IN-LINE AF DEMAG","20","-4.8","187.9","5.4593E-7","24.1","179.5","3.1500E-6","-2.8119E-10","2.4777E-12","1.5530E-10","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","112.5","7.125","7.125","IN-LINE AF DEMAG","20","30.5","202.9","2.7469E-7","13.8","183.7","2.4022E-6","-2.2771E-10","-1.4866E-11","6.9109E-11","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","115.0","7.150","7.150","IN-LINE AF DEMAG","20","-9.3","211.5","7.5401E-7","-11.5","174.7","1.6729E-6","-1.5964E-10","1.4866E-11","-4.0378E-11","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
"999","U999","A","1","H","3","A","117.5","7.175","7.175","IN-LINE AF DEMAG","20","-28.7","124.9","8.5559E-7","-27.0","117.8","1.5746E-6","-6.4018E-11","1.2141E-10","-8.6191E-11","","","2019-01-30 19:38:48","SRM","SHLF9693231","112720571",""
