tab	measurements
citations	dir_dec	dir_inc	experiment	instrument_codes	magn_mass	meas_temp	measurement	method_codes	quality	sequence	specimen	standard	susc_chi_mass	treat_ac_field	treat_dc_field	treat_step_num	treat_temp
This study			25-2-019:LP-ARM		0.00011	300	25-2-019:LP-ARM3754	LT-AF-I	g		25-2-019	u		0.08	5e-05	3754	300
This study			25-2-019:LP-IRM		0.0016350000000000002	300	25-2-019:LP-IRM3755	LT-IRM	g		25-2-019	u		0.0	1.0	3755	300
This study			25-2-019:LP-X			300	25-2-019:LP-X3756	LP-X			25-2-019		1.194e-07	0.01	0.0	3756	300
This study	162.3	47.2	25-2-023:LP-AF-DIR		2.0709999999999997e-06	300	25-2-023:LP-AF-DIR3757	LT-AF-Z	g		25-2-023	u		0.015	0.0	3757	300
This study			25-2-023:LP-ARM		0.0001082	300	25-2-023:LP-ARM3758	LT-AF-I	g		25-2-023	u		0.08	5e-05	3758	300
This study			25-2-023:LP-IRM		0.0017170000000000002	300	25-2-023:LP-IRM3759	LT-IRM	g		25-2-023	u		0.0	1.0	3759	300
This study			25-2-023:LP-X			300	25-2-023:LP-X3760	LP-X			25-2-023		1.263e-07	0.01	0.0	3760	300
This study	185.6	14.7	25-2-026:LP-AF-DIR		4.068e-06	300	25-2-026:LP-AF-DIR3761	LT-AF-Z	g		25-2-026	u		0.015	0.0	3761	300
This study			25-2-026:LP-ARM		0.0001161	300	25-2-026:LP-ARM3762	LT-AF-I	g		25-2-026	u		0.08	5e-05	3762	300
This study			25-2-026:LP-IRM		0.0017460000000000002	300	25-2-026:LP-IRM3763	LT-IRM	g		25-2-026	u		0.0	1.0	3763	300
This study			25-2-026:LP-X			300	25-2-026:LP-X3764	LP-X			25-2-026		1.2099999999999998e-07	0.01	0.0	3764	300
This study	195.1	43.1	25-2-032:LP-AF-DIR		4.032e-06	300	25-2-032:LP-AF-DIR3765	LT-AF-Z	g		25-2-032	u		0.015	0.0	3765	300
This study			25-2-032:LP-ARM		0.00012649999999999998	300	25-2-032:LP-ARM3766	LT-AF-I	g		25-2-032	u		0.08	5e-05	3766	300
This study			25-2-032:LP-IRM		0.0018510000000000002	300	25-2-032:LP-IRM3767	LT-IRM	g		25-2-032	u		0.0	1.0	3767	300
This study			25-2-032:LP-X			300	25-2-032:LP-X3768	LP-X			25-2-032		1.331e-07	0.01	0.0	3768	300
This study	185.8	25.7	25-2-035:LP-AF-DIR		5.228e-06	300	25-2-035:LP-AF-DIR3769	LT-AF-Z	g		25-2-035	u		0.015	0.0	3769	300
This study			25-2-035:LP-ARM		0.00012590000000000002	300	25-2-035:LP-ARM3770	LT-AF-I	g		25-2-035	u		0.08	5e-05	3770	300
This study			25-2-035:LP-IRM		0.001861	300	25-2-035:LP-IRM3771	LT-IRM	g		25-2-035	u		0.0	1.0	3771	300
This study			25-2-035:LP-X			300	25-2-035:LP-X3772	LP-X			25-2-035		1.296e-07	0.01	0.0	3772	300
This study	175.9	8.3	25-2-039:LP-AF-DIR		3.115e-06	300	25-2-039:LP-AF-DIR3773	LT-AF-Z	g		25-2-039	u		0.015	0.0	3773	300
This study			25-2-039:LP-ARM		9.033e-05	300	25-2-039:LP-ARM3774	LT-AF-I	g		25-2-039	u		0.08	5e-05	3774	300
This study			25-2-039:LP-IRM		0.001451	300	25-2-039:LP-IRM3775	LT-IRM	g		25-2-039	u		0.0	1.0	3775	300
This study			25-2-039:LP-X			300	25-2-039:LP-X3776	LP-X			25-2-039		1.256e-07	0.01	0.0	3776	300
This study	184.1	43.7	25-2-042:LP-AF-DIR		5.863e-06	300	25-2-042:LP-AF-DIR3777	LT-AF-Z	g		25-2-042	u		0.015	0.0	3777	300
This study			25-2-042:LP-ARM		0.0001311	300	25-2-042:LP-ARM3778	LT-AF-I	g		25-2-042	u		0.08	5e-05	3778	300
This study			25-2-042:LP-IRM		0.0018859999999999999	300	25-2-042:LP-IRM3779	LT-IRM	g		25-2-042	u		0.0	1.0	3779	300
This study			25-2-042:LP-X			300	25-2-042:LP-X3780	LP-X			25-2-042		1.377e-07	0.01	0.0	3780	300
This study	182.8	39.2	25-2-047:LP-AF-DIR		4.5039999999999996e-06	300	25-2-047:LP-AF-DIR3781	LT-AF-Z	g		25-2-047	u		0.015	0.0	3781	300
This study			25-2-047:LP-ARM		0.0001349	300	25-2-047:LP-ARM3782	LT-AF-I	g		25-2-047	u		0.08	5e-05	3782	300
This study			25-2-047:LP-IRM		0.002023	300	25-2-047:LP-IRM3783	LT-IRM	g		25-2-047	u		0.0	1.0	3783	300
This study			25-2-047:LP-X			300	25-2-047:LP-X3784	LP-X			25-2-047		1.548e-07	0.01	0.0	3784	300
This study	186.5	29.9	25-2-050:LP-AF-DIR		3.393e-06	300	25-2-050:LP-AF-DIR3785	LT-AF-Z	g		25-2-050	u		0.015	0.0	3785	300
This study			25-2-050:LP-ARM		0.00011999999999999999	300	25-2-050:LP-ARM3786	LT-AF-I	g		25-2-050	u		0.08	5e-05	3786	300
This study			25-2-050:LP-IRM		0.0018329999999999998	300	25-2-050:LP-IRM3787	LT-IRM	g		25-2-050	u		0.0	1.0	3787	300
This study			25-2-050:LP-X			300	25-2-050:LP-X3788	LP-X			25-2-050		1.327e-07	0.01	0.0	3788	300
This study	195.8	30.9	25-2-054:LP-AF-DIR		3.58e-06	300	25-2-054:LP-AF-DIR3789	LT-AF-Z	g		25-2-054	u		0.015	0.0	3789	300
This study			25-2-054:LP-ARM		0.0001272	300	25-2-054:LP-ARM3790	LT-AF-I	g		25-2-054	u		0.08	5e-05	3790	300
This study			25-2-054:LP-IRM		0.0018960000000000001	300	25-2-054:LP-IRM3791	LT-IRM	g		25-2-054	u		0.0	1.0	3791	300
This study			25-2-054:LP-X			300	25-2-054:LP-X3792	LP-X			25-2-054		1.369e-07	0.01	0.0	3792	300
This study	188.0	28.8	25-2-058:LP-AF-DIR		4.683e-06	300	25-2-058:LP-AF-DIR3793	LT-AF-Z	g		25-2-058	u		0.015	0.0	3793	300
This study			25-2-058:LP-ARM		0.00013209999999999999	300	25-2-058:LP-ARM3794	LT-AF-I	g		25-2-058	u		0.08	5e-05	3794	300
This study			25-2-058:LP-IRM		0.001935	300	25-2-058:LP-IRM3795	LT-IRM	g		25-2-058	u		0.0	1.0	3795	300
This study			25-2-058:LP-X			300	25-2-058:LP-X3796	LP-X			25-2-058		1.341e-07	0.01	0.0	3796	300
This study	205.4	37.7	25-2-060:LP-AF-DIR		3.7260000000000004e-06	300	25-2-060:LP-AF-DIR3797	LT-AF-Z	g		25-2-060	u		0.015	0.0	3797	300
This study			25-2-060:LP-ARM		0.00012670000000000002	300	25-2-060:LP-ARM3798	LT-AF-I	g		25-2-060	u		0.08	5e-05	3798	300
This study			25-2-060:LP-IRM		0.0017920000000000004	300	25-2-060:LP-IRM3799	LT-IRM	g		25-2-060	u		0.0	1.0	3799	300
This study			25-2-060:LP-X			300	25-2-060:LP-X3800	LP-X			25-2-060		1.2869999999999998e-07	0.01	0.0	3800	300
This study	168.9	38.7	25-2-064:LP-AF-DIR		4.119e-06	300	25-2-064:LP-AF-DIR3801	LT-AF-Z	g		25-2-064	u		0.015	0.0	3801	300
This study			25-2-064:LP-ARM		0.0001227	300	25-2-064:LP-ARM3802	LT-AF-I	g		25-2-064	u		0.08	5e-05	3802	300
This study			25-2-064:LP-IRM		0.0017870000000000004	300	25-2-064:LP-IRM3803	LT-IRM	g		25-2-064	u		0.0	1.0	3803	300
This study			25-2-064:LP-X			300	25-2-064:LP-X3804	LP-X			25-2-064		1.236e-07	0.01	0.0	3804	300
This study	187.2	39.1	25-2-067:LP-AF-DIR		4.644e-06	300	25-2-067:LP-AF-DIR3805	LT-AF-Z	g		25-2-067	u		0.015	0.0	3805	300
This study			25-2-067:LP-ARM		0.0001195	300	25-2-067:LP-ARM3806	LT-AF-I	g		25-2-067	u		0.08	5e-05	3806	300
This study			25-2-067:LP-IRM		0.0017850000000000001	300	25-2-067:LP-IRM3807	LT-IRM	g		25-2-067	u		0.0	1.0	3807	300
This study			25-2-067:LP-X			300	25-2-067:LP-X3808	LP-X			25-2-067		1.2490000000000001e-07	0.01	0.0	3808	300
This study	193.9	45.8	25-2-071:LP-AF-DIR		4.966e-06	300	25-2-071:LP-AF-DIR3809	LT-AF-Z	g		25-2-071	u		0.015	0.0	3809	300
This study			25-2-071:LP-ARM		0.000126	300	25-2-071:LP-ARM3810	LT-AF-I	g		25-2-071	u		0.08	5e-05	3810	300
This study			25-2-071:LP-IRM		0.0019760000000000003	300	25-2-071:LP-IRM3811	LT-IRM	g		25-2-071	u		0.0	1.0	3811	300
This study			25-2-071:LP-X			300	25-2-071:LP-X3812	LP-X			25-2-071		1.372e-07	0.01	0.0	3812	300
This study	207.8	16.2	25-2-074:LP-AF-DIR		2.838e-06	300	25-2-074:LP-AF-DIR3813	LT-AF-Z	g		25-2-074	u		0.015	0.0	3813	300
This study			25-2-074:LP-ARM		0.00012209999999999999	300	25-2-074:LP-ARM3814	LT-AF-I	g		25-2-074	u		0.08	5e-05	3814	300
This study			25-2-074:LP-IRM		0.001811	300	25-2-074:LP-IRM3815	LT-IRM	g		25-2-074	u		0.0	1.0	3815	300
This study			25-2-074:LP-X			300	25-2-074:LP-X3816	LP-X			25-2-074		1.2210000000000001e-07	0.01	0.0	3816	300
This study	226.8	-10.1	25-2-076:LP-AF-DIR		2.9969999999999996e-07	300	25-2-076:LP-AF-DIR3817	LT-AF-Z	g		25-2-076	u		0.015	0.0	3817	300
This study			25-2-076:LP-ARM		1.881e-05	300	25-2-076:LP-ARM3818	LT-AF-I	g		25-2-076	u		0.08	5e-05	3818	300
This study			25-2-076:LP-IRM		0.00030649999999999997	300	25-2-076:LP-IRM3819	LT-IRM	g		25-2-076	u		0.0	1.0	3819	300
This study			25-2-076:LP-X			300	25-2-076:LP-X3820	LP-X			25-2-076		1.4630000000000001e-08	0.01	0.0	3820	300
This study	182.4	18.2	25-2-079:LP-AF-DIR		3.177e-07	300	25-2-079:LP-AF-DIR3821	LT-AF-Z	g		25-2-079	u		0.015	0.0	3821	300
This study			25-2-079:LP-ARM		2.026e-05	300	25-2-079:LP-ARM3822	LT-AF-I	g		25-2-079	u		0.08	5e-05	3822	300
This study			25-2-079:LP-IRM		0.0002719	300	25-2-079:LP-IRM3823	LT-IRM	g		25-2-079	u		0.0	1.0	3823	300
This study			25-2-079:LP-X			300	25-2-079:LP-X3824	LP-X			25-2-079		1.276e-08	0.01	0.0	3824	300
This study	161.6	26.1	25-2-082:LP-AF-DIR		5.178e-07	300	25-2-082:LP-AF-DIR3825	LT-AF-Z	g		25-2-082	u		0.015	0.0	3825	300
This study			25-2-082:LP-ARM		3.278e-05	300	25-2-082:LP-ARM3826	LT-AF-I	g		25-2-082	u		0.08	5e-05	3826	300
This study			25-2-082:LP-IRM		0.0004615	300	25-2-082:LP-IRM3827	LT-IRM	g		25-2-082	u		0.0	1.0	3827	300
This study			25-2-082:LP-X			300	25-2-082:LP-X3828	LP-X			25-2-082		2.5639999999999997e-08	0.01	0.0	3828	300
This study	163.1	-68.8	25-2-086:LP-AF-DIR		1.831e-06	300	25-2-086:LP-AF-DIR3829	LT-AF-Z	g		25-2-086	u		0.015	0.0	3829	300
This study			25-2-086:LP-ARM		2.075e-05	300	25-2-086:LP-ARM3830	LT-AF-I	g		25-2-086	u		0.08	5e-05	3830	300
This study			25-2-086:LP-IRM		0.0005511	300	25-2-086:LP-IRM3831	LT-IRM	g		25-2-086	u		0.0	1.0	3831	300
This study			25-2-086:LP-X			300	25-2-086:LP-X3832	LP-X			25-2-086		3.925e-08	0.01	0.0	3832	300
This study	176.8	-36.8	25-2-090:LP-AF-DIR		3.996e-07	300	25-2-090:LP-AF-DIR3833	LT-AF-Z	g		25-2-090	u		0.015	0.0	3833	300
This study			25-2-090:LP-ARM		1.793e-05	300	25-2-090:LP-ARM3834	LT-AF-I	g		25-2-090	u		0.08	5e-05	3834	300
This study			25-2-090:LP-IRM		0.0002602	300	25-2-090:LP-IRM3835	LT-IRM	g		25-2-090	u		0.0	1.0	3835	300
This study			25-2-090:LP-X			300	25-2-090:LP-X3836	LP-X			25-2-090		1.142e-08	0.01	0.0	3836	300
This study	142.4	18.9	25-2-094:LP-AF-DIR		6.629e-07	300	25-2-094:LP-AF-DIR3837	LT-AF-Z	g		25-2-094	u		0.015	0.0	3837	300
This study			25-2-094:LP-ARM		1.629e-05	300	25-2-094:LP-ARM3838	LT-AF-I	g		25-2-094	u		0.08	5e-05	3838	300
This study			25-2-094:LP-IRM		0.00024609999999999996	300	25-2-094:LP-IRM3839	LT-IRM	g		25-2-094	u		0.0	1.0	3839	300
This study			25-2-094:LP-X			300	25-2-094:LP-X3840	LP-X			25-2-094		1.0840000000000001e-08	0.01	0.0	3840	300
This study	216.9	38.3	25-2-098:LP-AF-DIR		4.3299999999999997e-07	300	25-2-098:LP-AF-DIR3841	LT-AF-Z	g		25-2-098	u		0.015	0.0	3841	300
This study			25-2-098:LP-ARM		1.957e-05	300	25-2-098:LP-ARM3842	LT-AF-I	g		25-2-098	u		0.08	5e-05	3842	300
This study			25-2-098:LP-IRM		0.0003037	300	25-2-098:LP-IRM3843	LT-IRM	g		25-2-098	u		0.0	1.0	3843	300
This study			25-2-098:LP-X			300	25-2-098:LP-X3844	LP-X			25-2-098		1.4669999999999997e-08	0.01	0.0	3844	300
This study	211.5	12.4	25-2-101:LP-AF-DIR		1.253e-06	300	25-2-101:LP-AF-DIR3845	LT-AF-Z	g		25-2-101	u		0.015	0.0	3845	300
This study			25-2-101:LP-ARM		5.261e-05	300	25-2-101:LP-ARM3846	LT-AF-I	g		25-2-101	u		0.08	5e-05	3846	300
This study			25-2-101:LP-IRM		0.0007823999999999999	300	25-2-101:LP-IRM3847	LT-IRM	g		25-2-101	u		0.0	1.0	3847	300
This study			25-2-101:LP-X			300	25-2-101:LP-X3848	LP-X			25-2-101		4.663e-08	0.01	0.0	3848	300
This study	211.2	40.6	25-2-104:LP-AF-DIR		1.739e-06	300	25-2-104:LP-AF-DIR3849	LT-AF-Z	g		25-2-104	u		0.015	0.0	3849	300
This study			25-2-104:LP-ARM		7.425e-05	300	25-2-104:LP-ARM3850	LT-AF-I	g		25-2-104	u		0.08	5e-05	3850	300
This study			25-2-104:LP-IRM		0.001124	300	25-2-104:LP-IRM3851	LT-IRM	g		25-2-104	u		0.0	1.0	3851	300
This study			25-2-104:LP-X			300	25-2-104:LP-X3852	LP-X			25-2-104		7.492000000000001e-08	0.01	0.0	3852	300
This study	193.9	29.1	25-2-107:LP-AF-DIR		3.2269999999999998e-06	300	25-2-107:LP-AF-DIR3853	LT-AF-Z	g		25-2-107	u		0.015	0.0	3853	300
This study			25-2-107:LP-ARM		9.511e-05	300	25-2-107:LP-ARM3854	LT-AF-I	g		25-2-107	u		0.08	5e-05	3854	300
This study			25-2-107:LP-IRM		0.0016239999999999998	300	25-2-107:LP-IRM3855	LT-IRM	g		25-2-107	u		0.0	1.0	3855	300
This study			25-2-107:LP-X			300	25-2-107:LP-X3856	LP-X			25-2-107		1.1550000000000001e-07	0.01	0.0	3856	300
This study	201.8	37.1	25-2-110:LP-AF-DIR		2.7689999999999997e-06	300	25-2-110:LP-AF-DIR3857	LT-AF-Z	g		25-2-110	u		0.015	0.0	3857	300
This study			25-2-110:LP-ARM		0.0001057	300	25-2-110:LP-ARM3858	LT-AF-I	g		25-2-110	u		0.08	5e-05	3858	300
This study			25-2-110:LP-IRM		0.0016920000000000001	300	25-2-110:LP-IRM3859	LT-IRM	g		25-2-110	u		0.0	1.0	3859	300
This study			25-2-110:LP-X			300	25-2-110:LP-X3860	LP-X			25-2-110		1.204e-07	0.01	0.0	3860	300
This study	180.4	43.7	25-2-113:LP-AF-DIR		3.17e-06	300	25-2-113:LP-AF-DIR3861	LT-AF-Z	g		25-2-113	u		0.015	0.0	3861	300
This study			25-2-113:LP-ARM		9.546e-05	300	25-2-113:LP-ARM3862	LT-AF-I	g		25-2-113	u		0.08	5e-05	3862	300
This study			25-2-113:LP-IRM		0.001668	300	25-2-113:LP-IRM3863	LT-IRM	g		25-2-113	u		0.0	1.0	3863	300
This study			25-2-113:LP-X			300	25-2-113:LP-X3864	LP-X			25-2-113		1.223e-07	0.01	0.0	3864	300
This study	191.1	38.7	25-2-117:LP-AF-DIR		2.937e-06	300	25-2-117:LP-AF-DIR3865	LT-AF-Z	g		25-2-117	u		0.015	0.0	3865	300
This study			25-2-117:LP-ARM		0.00010590000000000001	300	25-2-117:LP-ARM3866	LT-AF-I	g		25-2-117	u		0.08	5e-05	3866	300
This study			25-2-117:LP-IRM		0.001556	300	25-2-117:LP-IRM3867	LT-IRM	g		25-2-117	u		0.0	1.0	3867	300
This study			25-2-117:LP-X			300	25-2-117:LP-X3868	LP-X			25-2-117		1.053e-07	0.01	0.0	3868	300
This study	214.2	-5.0	25-2-121:LP-AF-DIR		1.2779999999999999e-06	300	25-2-121:LP-AF-DIR3869	LT-AF-Z	g		25-2-121	u		0.015	0.0	3869	300
This study			25-2-121:LP-ARM		0.0001016	300	25-2-121:LP-ARM3870	LT-AF-I	g		25-2-121	u		0.08	5e-05	3870	300
This study			25-2-121:LP-IRM		0.001322	300	25-2-121:LP-IRM3871	LT-IRM	g		25-2-121	u		0.0	1.0	3871	300
This study			25-2-121:LP-X			300	25-2-121:LP-X3872	LP-X			25-2-121		1.025e-07	0.01	0.0	3872	300
This study	198.7	27.3	25-2-128:LP-AF-DIR		3.847e-06	300	25-2-128:LP-AF-DIR3873	LT-AF-Z	g		25-2-128	u		0.015	0.0	3873	300
This study			25-2-128:LP-ARM		9.375e-05	300	25-2-128:LP-ARM3874	LT-AF-I	g		25-2-128	u		0.08	5e-05	3874	300
This study			25-2-128:LP-IRM		0.0014880000000000002	300	25-2-128:LP-IRM3875	LT-IRM	g		25-2-128	u		0.0	1.0	3875	300
This study			25-2-128:LP-X			300	25-2-128:LP-X3876	LP-X			25-2-128		1.0710000000000001e-07	0.01	0.0	3876	300
This study	221.6	30.8	25-2-132:LP-AF-DIR		4.113e-06	300	25-2-132:LP-AF-DIR3877	LT-AF-Z	g		25-2-132	u		0.015	0.0	3877	300
This study			25-2-132:LP-ARM		9.908e-05	300	25-2-132:LP-ARM3878	LT-AF-I	g		25-2-132	u		0.08	5e-05	3878	300
This study			25-2-132:LP-IRM		0.001557	300	25-2-132:LP-IRM3879	LT-IRM	g		25-2-132	u		0.0	1.0	3879	300
This study			25-2-132:LP-X			300	25-2-132:LP-X3880	LP-X			25-2-132		1.082e-07	0.01	0.0	3880	300
This study	195.3	26.7	25-2-135:LP-AF-DIR		3.014e-06	300	25-2-135:LP-AF-DIR3881	LT-AF-Z	g		25-2-135	u		0.015	0.0	3881	300
This study			25-2-135:LP-ARM		6.979e-05	300	25-2-135:LP-ARM3882	LT-AF-I	g		25-2-135	u		0.08	5e-05	3882	300
This study			25-2-135:LP-IRM		0.0013859999999999999	300	25-2-135:LP-IRM3883	LT-IRM	g		25-2-135	u		0.0	1.0	3883	300
This study			25-2-135:LP-X			300	25-2-135:LP-X3884	LP-X			25-2-135		9.714000000000001e-08	0.01	0.0	3884	300
This study	186.3	33.0	25-2-138:LP-AF-DIR		2.1719999999999997e-06	300	25-2-138:LP-AF-DIR3885	LT-AF-Z	g		25-2-138	u		0.015	0.0	3885	300
This study			25-2-138:LP-ARM		7.670000000000001e-05	300	25-2-138:LP-ARM3886	LT-AF-I	g		25-2-138	u		0.08	5e-05	3886	300
This study			25-2-138:LP-IRM		0.001333	300	25-2-138:LP-IRM3887	LT-IRM	g		25-2-138	u		0.0	1.0	3887	300
This study			25-2-138:LP-X			300	25-2-138:LP-X3888	LP-X			25-2-138		9.176e-08	0.01	0.0	3888	300
This study	188.3	14.9	25-2-141:LP-AF-DIR		1.585e-06	300	25-2-141:LP-AF-DIR3889	LT-AF-Z	g		25-2-141	u		0.015	0.0	3889	300
This study			25-2-141:LP-ARM		8.732e-05	300	25-2-141:LP-ARM3890	LT-AF-I	g		25-2-141	u		0.08	5e-05	3890	300
This study			25-2-141:LP-IRM		0.001382	300	25-2-141:LP-IRM3891	LT-IRM	g		25-2-141	u		0.0	1.0	3891	300
This study			25-2-141:LP-X			300	25-2-141:LP-X3892	LP-X			25-2-141		9.269999999999999e-08	0.01	0.0	3892	300
This study	198.2	0.1	25-2-145:LP-AF-DIR		1.5080000000000004e-06	300	25-2-145:LP-AF-DIR3893	LT-AF-Z	g		25-2-145	u		0.015	0.0	3893	300
This study			25-2-145:LP-ARM		9.187e-05	300	25-2-145:LP-ARM3894	LT-AF-I	g		25-2-145	u		0.08	5e-05	3894	300
This study			25-2-145:LP-IRM		0.0013039999999999998	300	25-2-145:LP-IRM3895	LT-IRM	g		25-2-145	u		0.0	1.0	3895	300
This study			25-2-145:LP-X			300	25-2-145:LP-X3896	LP-X			25-2-145		1.108e-07	0.01	0.0	3896	300
This study	183.0	25.1	25-2-147:LP-AF-DIR		2.585e-06	300	25-2-147:LP-AF-DIR3897	LT-AF-Z	g		25-2-147	u		0.015	0.0	3897	300
This study			25-2-147:LP-ARM		8.707e-05	300	25-2-147:LP-ARM3898	LT-AF-I	g		25-2-147	u		0.08	5e-05	3898	300
This study			25-2-147:LP-IRM		0.00119	300	25-2-147:LP-IRM3899	LT-IRM	g		25-2-147	u		0.0	1.0	3899	300
This study			25-2-147:LP-X			300	25-2-147:LP-X3900	LP-X			25-2-147		9.048e-08	0.01	0.0	3900	300
This study	197.5	25.8	25-2-150:LP-AF-DIR		2.925e-06	300	25-2-150:LP-AF-DIR3901	LT-AF-Z	g		25-2-150	u		0.015	0.0	3901	300
This study			25-2-150:LP-ARM		8.348e-05	300	25-2-150:LP-ARM3902	LT-AF-I	g		25-2-150	u		0.08	5e-05	3902	300
This study			25-2-150:LP-IRM		0.00122	300	25-2-150:LP-IRM3903	LT-IRM	g		25-2-150	u		0.0	1.0	3903	300
This study			25-2-150:LP-X			300	25-2-150:LP-X3904	LP-X			25-2-150		8.644e-08	0.01	0.0	3904	300
This study	183.3	29.2	25-3-001:LP-AF-DIR		3.32e-06	300	25-3-001:LP-AF-DIR3905	LT-AF-Z	g		25-3-001	u		0.015	0.0	3905	300
This study			25-3-001:LP-ARM		9.002e-05	300	25-3-001:LP-ARM3906	LT-AF-I	g		25-3-001	u		0.08	5e-05	3906	300
This study			25-3-001:LP-IRM		0.0013570000000000001	300	25-3-001:LP-IRM3907	LT-IRM	g		25-3-001	u		0.0	1.0	3907	300
This study			25-3-001:LP-X			300	25-3-001:LP-X3908	LP-X			25-3-001		8.48e-08	0.01	0.0	3908	300
This study	184.2	45.0	25-3-004:LP-AF-DIR		3.375e-06	300	25-3-004:LP-AF-DIR3909	LT-AF-Z	g		25-3-004	u		0.015	0.0	3909	300
This study			25-3-004:LP-ARM		9.343e-05	300	25-3-004:LP-ARM3910	LT-AF-I	g		25-3-004	u		0.08	5e-05	3910	300
This study			25-3-004:LP-IRM		0.001382	300	25-3-004:LP-IRM3911	LT-IRM	g		25-3-004	u		0.0	1.0	3911	300
This study			25-3-004:LP-X			300	25-3-004:LP-X3912	LP-X			25-3-004		8.890000000000002e-08	0.01	0.0	3912	300
This study	172.9	47.7	25-3-007:LP-AF-DIR		3.8810000000000015e-06	300	25-3-007:LP-AF-DIR3913	LT-AF-Z	g		25-3-007	u		0.015	0.0	3913	300
This study			25-3-007:LP-ARM		8.741e-05	300	25-3-007:LP-ARM3914	LT-AF-I	g		25-3-007	u		0.08	5e-05	3914	300
This study			25-3-007:LP-IRM		0.00137	300	25-3-007:LP-IRM3915	LT-IRM	g		25-3-007	u		0.0	1.0	3915	300
This study			25-3-007:LP-X			300	25-3-007:LP-X3916	LP-X			25-3-007		8.676e-08	0.01	0.0	3916	300
This study	193.5	46.8	25-3-011:LP-AF-DIR		4.247e-06	300	25-3-011:LP-AF-DIR3917	LT-AF-Z	g		25-3-011	u		0.015	0.0	3917	300
This study			25-3-011:LP-ARM		9.049e-05	300	25-3-011:LP-ARM3918	LT-AF-I	g		25-3-011	u		0.08	5e-05	3918	300
This study			25-3-011:LP-IRM		0.0013800000000000002	300	25-3-011:LP-IRM3919	LT-IRM	g		25-3-011	u		0.0	1.0	3919	300
This study			25-3-011:LP-X			300	25-3-011:LP-X3920	LP-X			25-3-011		8.718999999999999e-08	0.01	0.0	3920	300
This study	200.2	30.2	25-3-013:LP-AF-DIR		3.382e-06	300	25-3-013:LP-AF-DIR3921	LT-AF-Z	g		25-3-013	u		0.015	0.0	3921	300
This study			25-3-013:LP-ARM		8.535e-05	300	25-3-013:LP-ARM3922	LT-AF-I	g		25-3-013	u		0.08	5e-05	3922	300
This study			25-3-013:LP-IRM		0.001288	300	25-3-013:LP-IRM3923	LT-IRM	g		25-3-013	u		0.0	1.0	3923	300
This study			25-3-013:LP-X			300	25-3-013:LP-X3924	LP-X			25-3-013		8.695999999999999e-08	0.01	0.0	3924	300
This study	187.5	18.1	25-3-017:LP-AF-DIR		2.9889999999999997e-06	300	25-3-017:LP-AF-DIR3925	LT-AF-Z	g		25-3-017	u		0.015	0.0	3925	300
This study			25-3-017:LP-ARM		9.603e-05	300	25-3-017:LP-ARM3926	LT-AF-I	g		25-3-017	u		0.08	5e-05	3926	300
This study			25-3-017:LP-IRM		0.001495	300	25-3-017:LP-IRM3927	LT-IRM	g		25-3-017	u		0.0	1.0	3927	300
This study			25-3-017:LP-X			300	25-3-017:LP-X3928	LP-X			25-3-017		1.0039999999999999e-07	0.01	0.0	3928	300
This study	44.7	47.1	25-3-020:LP-AF-DIR		1.194e-05	300	25-3-020:LP-AF-DIR3929	LT-AF-Z	g		25-3-020	u		0.015	0.0	3929	300
This study			25-3-020:LP-ARM		9.389e-05	300	25-3-020:LP-ARM3930	LT-AF-I	g		25-3-020	u		0.08	5e-05	3930	300
This study			25-3-020:LP-IRM		0.0015279999999999998	300	25-3-020:LP-IRM3931	LT-IRM	g		25-3-020	u		0.0	1.0	3931	300
This study			25-3-020:LP-X			300	25-3-020:LP-X3932	LP-X			25-3-020		1.0119999999999999e-07	0.01	0.0	3932	300
This study	168.4	33.9	25-3-023:LP-AF-DIR		5.8570000000000025e-06	300	25-3-023:LP-AF-DIR3933	LT-AF-Z	g		25-3-023	u		0.015	0.0	3933	300
This study			25-3-023:LP-ARM		8.817e-05	300	25-3-023:LP-ARM3934	LT-AF-I	g		25-3-023	u		0.08	5e-05	3934	300
This study			25-3-023:LP-IRM		0.001556	300	25-3-023:LP-IRM3935	LT-IRM	g		25-3-023	u		0.0	1.0	3935	300
This study			25-3-023:LP-X			300	25-3-023:LP-X3936	LP-X			25-3-023		1.0900000000000001e-07	0.01	0.0	3936	300
This study	182.1	47.4	25-3-027:LP-AF-DIR		6.687000000000001e-06	300	25-3-027:LP-AF-DIR3937	LT-AF-Z	g		25-3-027	u		0.015	0.0	3937	300
This study			25-3-027:LP-ARM		0.00010029999999999996	300	25-3-027:LP-ARM3938	LT-AF-I	g		25-3-027	u		0.08	5e-05	3938	300
This study			25-3-027:LP-IRM		0.001684	300	25-3-027:LP-IRM3939	LT-IRM	g		25-3-027	u		0.0	1.0	3939	300
This study			25-3-027:LP-X			300	25-3-027:LP-X3940	LP-X			25-3-027		1.1189999999999999e-07	0.01	0.0	3940	300
This study	181.5	52.8	25-3-029:LP-AF-DIR		8.145e-06	300	25-3-029:LP-AF-DIR3941	LT-AF-Z	g		25-3-029	u		0.015	0.0	3941	300
This study			25-3-029:LP-ARM		9.369e-05	300	25-3-029:LP-ARM3942	LT-AF-I	g		25-3-029	u		0.08	5e-05	3942	300
This study			25-3-029:LP-IRM		0.001684	300	25-3-029:LP-IRM3943	LT-IRM	g		25-3-029	u		0.0	1.0	3943	300
