tab 	measurements
citations	description	dir_csd	dir_dec	dir_inc	er_analyst_mail_names	er_expedition_name	er_formation_name	er_fossil_name	er_member_name	er_mineral_name	er_synthetic_name	experiment	instrument_codes	location	magn_mass	magn_moment	magn_volume	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement_charging_mode	measurement_chi_mass	measurement_chi_qdr_mass	measurement_chi_qdr_volume	measurement_chi_volume	measurement_composite_depth	measurement_core_depth	measurement_date	measurement_demagn_code	measurement_elevation	measurement_freq	measurement_height	measurement_lab_field_ac	measurement_lab_field_dc	measurement_loop_n	measurement_loop_x	measurement_magnitude	measurement_orient_phi	measurement_orient_theta	measurement_pos_x	measurement_pos_y	measurement_pos_z	measurement_r2	measurement_sd	measurement_sweep_rate	measurement_temp_change	measurement_time_zone	method_codes	number	quality	sample	site	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp	treatment_ac_field_dc_off	treatment_ac_field_dc_on	treatment_ac_field_decay_rate	treatment_dc_field_ac_off	treatment_dc_field_ac_on	treatment_dc_field_decay_rate	treatment_mw_energy	treatment_mw_integral	treatment_mw_power	treatment_mw_time	treatment_temp_dc_off	treatment_temp_dc_on	treatment_temp_decay_rate
This study		0.3	341.9	-89.8	Jason Steindorf							mc201b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00002963					4	273								2007:08:21:14:37:00.00																			SAN	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	23	g	mc201b	mc201	pmagpy-1.66b	mc201b1	u	0	0.00003	0	90	798													
This study		0.3	336.7	-85.9	Jason Steindorf							mc201b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.000002661					4	273								2007:08:22:08:44:00.00																			SAN	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	24	g	mc201b	mc201	pmagpy-1.66b	mc201b1	u	0	0	0	90	798													
This study		0.2	344.5	-82.6	Jason Steindorf							mc201b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.0000006162					4	273								2007:08:23:07:28:00.00																			SAN	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	25	g	mc201b	mc201	pmagpy-1.66b	mc201b1	u	0	0	0	90	823													
This study		0.3	349.5	-89.5	Jason Steindorf							mc201b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00002728					4	273								2007:08:23:09:22:00.00																			SAN	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	26	g	mc201b	mc201	pmagpy-1.66b	mc201b1	u	0	0.00003	0	90	773													
This study		0.3	301	-89.5	Jason Steindorf							mc201b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00003353					4	273								2007:08:23:11:20:00.00																			SAN	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	27	g	mc201b	mc201	pmagpy-1.66b	mc201b1	u	0	0.00003	0	90	823													
This study		0.3	315.8	-87.7	Jason Steindorf							mc201b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.000001008					4	273								2007:08:23:13:26:00.00																			SAN	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	28	g	mc201b	mc201	pmagpy-1.66b	mc201b1	u	0	0	0	90	823													
This study		0.3	335.2	-89.5	Jason Steindorf							mc201b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00003871					4	273								2007:08:24:08:56:00.00																			SAN	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	29	g	mc201b	mc201	pmagpy-1.66b	mc201b1	u	0	0.00003	0	90	848													
This study		1.2	92.9	-84.7	Jason Steindorf							mc201b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00000004928					4	273								2007:08:24:11:08:00.00																			SAN	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	30	g	mc201b	mc201	pmagpy-1.66b	mc201b1	u	0	0	0	90	848													
This study		6.2	195.3	-56	Jason Steindorf							mc201b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00000001139					4	273								2007:08:24:13:30:00.00																			SAN	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	31	g	mc201b	mc201	pmagpy-1.66b	mc201b1	u	0	0	0	90	873													
This study		0.3	135.1	-89.9	Jason Steindorf							mc201b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00004179					4	273								2007:08:27:09:09:00.00																			SAN	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	32	g	mc201b	mc201	pmagpy-1.66b	mc201b1	u	0	0.00003	0	90	823													
This study		0.3	143	-89.8	Jason Steindorf							mc201b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00004495					4	273								2007:08:27:11:20:00.00																			SAN	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	33	g	mc201b	mc201	pmagpy-1.66b	mc201b1	u	0	0.00003	0	90	873													
This study		0.3	8.3	-49.2	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.0000439					4	273								2007:08:10:12:41:00.00																			SAN	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	1	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0	0	90	273													
This study		0.3	13.8	-55.1	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00003458					4	273								2007:08:13:09:26:00.00																			SAN	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	2	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0	0	90	373													
This study		0.3	11.7	-58.5	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.0000378					4	273								2007:08:14:08:26:00.00																			SAN	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	3	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0.00003	0	90	373													
This study		0.2	12.2	-56.5	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00003455					4	273								2007:08:14:11:19:00.00																			SAN	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	4	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0	0	90	373													
This study		0.3	13.8	-80.1	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00005486					4	273								2007:08:14:13:32:00.00																			SAN	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	5	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0.00003	0	90	473													
This study		0.3	14.3	-62.1	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.0000181					4	273								2007:08:15:09:17:00.00																			SAN	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	6	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0	0	90	473													
This study		0.3	14.6	-58.5	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00001222					4	273								2007:08:15:11:08:00.00																			SAN	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	7	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0	0	90	573													
This study		0.3	9.6	-72.6	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00002069					4	273								2007:08:15:12:46:00.00																			SAN	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	8	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0.00003	0	90	373													
This study		0.3	8	-82.9	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.0000484					4	273								2007:08:15:14:28:00.00																			SAN	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	9	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0.00003	0	90	573													
This study		0.3	11.9	-69.7	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00001618					4	273								2007:08:16:09:19:00.00																			SAN	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	10	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0	0	90	573													
This study		0.3	6.5	-84.2	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00004303					4	273								2007:08:16:11:19:00.00																			SAN	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	11	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0.00003	0	90	623													
This study		0.3	14.2	-71.6	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00001172					4	273								2007:08:16:13:27:00.00																			SAN	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	12	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0	0	90	623													
This study		0.2	10.7	-65.7	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.000006899					4	273								2007:08:17:09:12:00.00																			SAN	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	13	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0	0	90	673													
This study		0.3	2.1	-84.3	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00003004					4	273								2007:08:17:11:17:00.00																			SAN	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	14	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0.00003	0	90	573													
This study		0.2	354.8	-86.2	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.000039					4	273								2007:08:17:13:26:00.00																			SAN	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	15	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0.00003	0	90	673													
This study		0.2	23.8	-76.9	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00001004					4	273								2007:08:20:08:54:00.00																			SAN	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	16	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0	0	90	673													
This study		0.3	6.5	-86.6	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00003808					4	273								2007:08:20:10:45:00.00																			SAN	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	17	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0.00003	0	90	723													
This study		0.3	18.1	-74.3	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.000006959					4	273								2007:08:20:12:51:00.00																			SAN	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	18	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0	0	90	723													
This study		0.2	16.5	-70.7	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.000003948					4	273								2007:08:20:14:46:00.00																			SAN	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	19	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0	0	90	773													
This study		0.2	6	-87.3	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00003125					4	273								2007:08:21:08:52:00.00																			SAN	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	20	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0.00003	0	90	673													
This study		0.2	7.3	-88.1	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00004329					4	273								2007:08:21:10:52:00.00																			SAN	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	21	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0.00003	0	90	773													
This study		0.4	18.5	-81.2	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.000006545					4	273								2007:08:21:12:46:00.00																			SAN	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	22	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0	0	90	773													
This study		0.3	299.2	-88.8	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00005571					4	273								2007:08:21:14:37:00.00																			SAN	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	23	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0.00003	0	90	798													
This study		0.2	13.9	-83.1	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.000005238					4	273								2007:08:22:08:45:00.00																			SAN	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	24	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0	0	90	798													
This study		0.2	15.3	-74.1	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.000001378					4	273								2007:08:23:07:28:00.00																			SAN	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	25	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0	0	90	823													
This study		0.3	22.6	-88.1	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00005159					4	273								2007:08:23:09:24:00.00																			SAN	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	26	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0.00003	0	90	773													
This study		0.2	341.4	-89.4	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00008524					4	273								2007:08:23:11:21:00.00																			SAN	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	27	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0.00003	0	90	823													
This study		0.2	13	-84.2	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.000002504					4	273								2007:08:23:13:26:00.00																			SAN	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	28	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0	0	90	823													
This study		0.3	240	-89.3	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.0001055					4	273								2007:08:24:08:57:00.00																			SAN	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	29	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0.00003	0	90	848													
This study		0.8	356.4	-83.8	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.0000004092					4	273								2007:08:24:11:09:00.00																			SAN	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	30	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0	0	90	848													
This study		0.9	9.1	-78.4	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.0000001992					4	273								2007:08:24:13:31:00.00																			SAN	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	31	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0	0	90	873													
This study		0.3	208.1	-89.5	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.0001103					4	273								2007:08:27:09:10:00.00																			SAN	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	32	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0.00003	0	90	823													
This study		0.2	188.6	-89	Jason Steindorf							mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.000114					4	273								2007:08:27:11:21:00.00																			SAN	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	33	g	mc202b	mc202	pmagpy-1.66b	mc202b1	u	0	0.00003	0	90	873													
This study		0.2	175.7	-2.9	Jason Steindorf							mc203b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00009515					4	273								2007:08:10:12:43:00.00																			SAN	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	1	g	mc203b	mc203	pmagpy-1.66b	mc203b1	u	0	0	0	90	273													
This study		0.2	177.7	-1.9	Jason Steindorf							mc203b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00008936					4	273								2007:08:13:09:27:00.00																			SAN	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	2	g	mc203b	mc203	pmagpy-1.66b	mc203b1	u	0	0	0	90	373													
This study		0.2	177.3	-4.8	Jason Steindorf							mc203b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00009263					4	273								2007:08:14:08:27:00.00																			SAN	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	3	g	mc203b	mc203	pmagpy-1.66b	mc203b1	u	0	0.00003	0	90	373													
This study		0.2	177.4	-2.5	Jason Steindorf							mc203b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00008931					4	273								2007:08:14:11:25:00.00																			SAN	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	4	g	mc203b	mc203	pmagpy-1.66b	mc203b1	u	0	0	0	90	373													
This study		0.3	172.6	-54.8	Jason Steindorf							mc203b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00006434					4	273								2007:08:14:13:33:00.00																			SAN	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	5	g	mc203b	mc203	pmagpy-1.66b	mc203b1	u	0	0.00003	0	90	473													
This study		0.2	175.9	-5.3	Jason Steindorf							mc203b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.0000353					4	273								2007:08:15:09:17:00.00																			SAN	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	6	g	mc203b	mc203	pmagpy-1.66b	mc203b1	u	0	0	0	90	473													
This study		0.2	169.6	-1.5	Jason Steindorf							mc203b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00001103					4	273								2007:08:15:11:08:00.00																			SAN	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	7	g	mc203b	mc203	pmagpy-1.66b	mc203b1	u	0	0	0	90	573													
This study		0.3	168.6	-51.1	Jason Steindorf							mc203b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00001791					4	273								2007:08:15:12:46:00.00																			SAN	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	8	g	mc203b	mc203	pmagpy-1.66b	mc203b1	u	0	0.00003	0	90	373													
This study		0.3	154.1	-85.6	Jason Steindorf							mc203b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.0001414					4	273								2007:08:15:14:29:00.00																			SAN	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	9	g	mc203b	mc203	pmagpy-1.66b	mc203b1	u	0	0.00003	0	90	573													
This study		0.3	168.1	-49.7	Jason Steindorf							mc203b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00001385					4	273								2007:08:16:09:20:00.00																			SAN	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	10	g	mc203b	mc203	pmagpy-1.66b	mc203b1	u	0	0	0	90	573													
This study		0.3	124.2	-86.4	Jason Steindorf							mc203b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.0001805					4	273								2007:08:16:11:20:00.00																			SAN	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	11	g	mc203b	mc203	pmagpy-1.66b	mc203b1	u	0	0.00003	0	90	623													
This study		0.3	164.2	-75.3	Jason Steindorf							mc203b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00003168					4	273								2007:08:16:13:27:00.00																			SAN	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	12	g	mc203b	mc203	pmagpy-1.66b	mc203b1	u	0	0	0	90	623													
This study		0.3	169.3	-58.7	Jason Steindorf							mc203b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00001425					4	273								2007:08:17:09:13:00.00																			SAN	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	13	g	mc203b	mc203	pmagpy-1.66b	mc203b1	u	0	0	0	90	673													
