tab	measurements
citations	description	dir_csd	dir_dec	dir_inc	experiment	magn_moment	magn_volume	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	timestamp	treat_ac_field	treat_step_num	treat_temp
This study			75.0	-52.0	MF15A_LP-DIR-T	1.3272e-05	1.1059999999999999		273.0	MF15A_LP-DIR-T9	LT-T-Z:LP-DIR-T	g	733	pmagpy-4.2.19	MF15A	u	2013-08-26T00:00:00Z	0.0	9	723.0
This study			73.0	-52.0	MF15A_LP-DIR-T	1.2396e-05	1.033		273.0	MF15A_LP-DIR-T10	LT-T-Z:LP-DIR-T	g	734	pmagpy-4.2.19	MF15A	u	2013-08-26T00:00:00Z	0.0	10	748.0
This study			73.0	-50.0	MF15A_LP-DIR-T	9.636e-06	0.803		273.0	MF15A_LP-DIR-T11	LT-T-Z:LP-DIR-T	g	735	pmagpy-4.2.19	MF15A	u	2013-08-27T00:00:00Z	0.0	11	773.0
This study			75.0	-52.0	MF15A_LP-DIR-T	4.6188000000000006e-06	0.3849		273.0	MF15A_LP-DIR-T12	LT-T-Z:LP-DIR-T	g	736	pmagpy-4.2.19	MF15A	u	2013-08-27T00:00:00Z	0.0	12	798.0
This study			82.0	-48.0	MF15A_LP-DIR-T	1.06308e-06	0.08859		273.0	MF15A_LP-DIR-T13	LT-T-Z:LP-DIR-T	g	737	pmagpy-4.2.19	MF15A	u	2013-08-28T00:00:00Z	0.0	13	823.0
This study			58.0	-41.0	MF17_LP-DIR-T	6.856800000000001e-05	5.7139999999999995		273.0	MF17_LP-DIR-T0	LT-NO:LP-DIR-T	g	738	pmagpy-4.2.19	MF17	u	2013-08-18T00:00:00Z	0.0	0	273.0
This study			58.0	-41.0	MF17_LP-DIR-T	6.924e-05	5.77		273.0	MF17_LP-DIR-T1	LT-T-Z:LP-DIR-T	g	739	pmagpy-4.2.19	MF17	u	2013-08-18T00:00:00Z	0.0	1	373.0
This study			58.0	-40.0	MF17_LP-DIR-T	6.8388e-05	5.699		273.0	MF17_LP-DIR-T2	LT-T-Z:LP-DIR-T	g	740	pmagpy-4.2.19	MF17	u	2013-08-19T00:00:00Z	0.0	2	423.0
This study			64.0	-41.0	MF17_LP-DIR-T	5.4156e-05	4.513		273.0	MF17_LP-DIR-T3	LT-T-Z:LP-DIR-T	g	741	pmagpy-4.2.19	MF17	u	2013-08-19T00:00:00Z	0.0	3	473.0
This study			58.0	-42.0	MF17_LP-DIR-T	4.886400000000001e-05	4.072		273.0	MF17_LP-DIR-T4	LT-T-Z:LP-DIR-T	g	742	pmagpy-4.2.19	MF17	u	2013-08-20T00:00:00Z	0.0	4	523.0
This study			55.0	-42.0	MF17_LP-DIR-T	4.3524e-05	3.627		273.0	MF17_LP-DIR-T5	LT-T-Z:LP-DIR-T	g	743	pmagpy-4.2.19	MF17	u	2013-08-20T00:00:00Z	0.0	5	573.0
This study			62.0	-42.0	MF17_LP-DIR-T	4.270800000000001e-05	3.5589999999999997		273.0	MF17_LP-DIR-T6	LT-T-Z:LP-DIR-T	g	744	pmagpy-4.2.19	MF17	u	2013-08-21T00:00:00Z	0.0	6	623.0
This study			56.0	-43.0	MF17_LP-DIR-T	4.0488e-05	3.3739999999999997		273.0	MF17_LP-DIR-T7	LT-T-Z:LP-DIR-T	g	745	pmagpy-4.2.19	MF17	u	2013-08-25T00:00:00Z	0.0	7	673.0
This study			60.0	-42.0	MF17_LP-DIR-T	4.0164e-05	3.347		273.0	MF17_LP-DIR-T8	LT-T-Z:LP-DIR-T	g	746	pmagpy-4.2.19	MF17	u	2013-08-25T00:00:00Z	0.0	8	698.0
This study			58.0	-42.0	MF17_LP-DIR-T	3.8904e-05	3.242		273.0	MF17_LP-DIR-T9	LT-T-Z:LP-DIR-T	g	747	pmagpy-4.2.19	MF17	u	2013-08-26T00:00:00Z	0.0	9	723.0
This study			60.0	-42.0	MF17_LP-DIR-T	3.5388e-05	2.949		273.0	MF17_LP-DIR-T10	LT-T-Z:LP-DIR-T	g	748	pmagpy-4.2.19	MF17	u	2013-08-26T00:00:00Z	0.0	10	748.0
This study			57.0	-42.0	MF17_LP-DIR-T	2.5751999999999997e-05	2.146		273.0	MF17_LP-DIR-T11	LT-T-Z:LP-DIR-T	g	749	pmagpy-4.2.19	MF17	u	2013-08-27T00:00:00Z	0.0	11	773.0
This study			61.0	-44.0	MF17_LP-DIR-T	1.2515999999999998e-05	1.043		273.0	MF17_LP-DIR-T12	LT-T-Z:LP-DIR-T	g	750	pmagpy-4.2.19	MF17	u	2013-08-27T00:00:00Z	0.0	12	798.0
This study			57.0	-42.0	MF17_LP-DIR-T	2.6316000000000004e-06	0.2193		273.0	MF17_LP-DIR-T13	LT-T-Z:LP-DIR-T	g	751	pmagpy-4.2.19	MF17	u	2013-08-28T00:00:00Z	0.0	13	823.0
This study			276.0	-11.0	MF18_LP-DIR-T	7.812e-05	6.51		273.0	MF18_LP-DIR-T0	LT-NO:LP-DIR-T	g	752	pmagpy-4.2.19	MF18	u	2013-08-18T00:00:00Z	0.0	0	273.0
This study			284.0	-16.0	MF18_LP-DIR-T	5.707200000000001e-05	4.756		273.0	MF18_LP-DIR-T1	LT-T-Z:LP-DIR-T	g	753	pmagpy-4.2.19	MF18	u	2013-08-18T00:00:00Z	0.0	1	373.0
This study			267.0	2.0	MF18_LP-DIR-T	2.3231999999999997e-05	1.936		273.0	MF18_LP-DIR-T2	LT-T-Z:LP-DIR-T	g	754	pmagpy-4.2.19	MF18	u	2013-08-19T00:00:00Z	0.0	2	423.0
This study			257.0	18.0	MF18_LP-DIR-T	2.5368000000000002e-05	2.114		273.0	MF18_LP-DIR-T3	LT-T-Z:LP-DIR-T	g	755	pmagpy-4.2.19	MF18	u	2013-08-19T00:00:00Z	0.0	3	473.0
This study			305.0	-18.0	MF18_LP-DIR-T	7.4412e-06	0.6201		273.0	MF18_LP-DIR-T4	LT-T-Z:LP-DIR-T	g	756	pmagpy-4.2.19	MF18	u	2013-08-20T00:00:00Z	0.0	4	523.0
This study			46.0	-69.0	MF18_LP-DIR-T	6.075599999999999e-06	0.5063		273.0	MF18_LP-DIR-T5	LT-T-Z:LP-DIR-T	g	757	pmagpy-4.2.19	MF18	u	2013-08-20T00:00:00Z	0.0	5	573.0
This study			57.0	-44.0	MF18_LP-DIR-T	1.00032e-05	0.8336		273.0	MF18_LP-DIR-T6	LT-T-Z:LP-DIR-T	g	758	pmagpy-4.2.19	MF18	u	2013-08-21T00:00:00Z	0.0	6	623.0
This study			53.0	-48.0	MF18_LP-DIR-T	1.01112e-05	0.8426		273.0	MF18_LP-DIR-T7	LT-T-Z:LP-DIR-T	g	759	pmagpy-4.2.19	MF18	u	2013-08-25T00:00:00Z	0.0	7	673.0
This study			62.0	-50.0	MF18_LP-DIR-T	1.0418399999999998e-05	0.8682		273.0	MF18_LP-DIR-T8	LT-T-Z:LP-DIR-T	g	760	pmagpy-4.2.19	MF18	u	2013-08-25T00:00:00Z	0.0	8	698.0
This study			45.0	-53.0	MF18_LP-DIR-T	9.5724e-06	0.7977		273.0	MF18_LP-DIR-T9	LT-T-Z:LP-DIR-T	g	761	pmagpy-4.2.19	MF18	u	2013-08-26T00:00:00Z	0.0	9	723.0
This study			53.0	-50.0	MF18_LP-DIR-T	8.3184e-06	0.6932		273.0	MF18_LP-DIR-T10	LT-T-Z:LP-DIR-T	g	762	pmagpy-4.2.19	MF18	u	2013-08-26T00:00:00Z	0.0	10	748.0
This study			56.0	-40.0	MF18_LP-DIR-T	5.8392e-06	0.4866		273.0	MF18_LP-DIR-T11	LT-T-Z:LP-DIR-T	g	763	pmagpy-4.2.19	MF18	u	2013-08-27T00:00:00Z	0.0	11	773.0
This study			56.0	-62.0	MF18_LP-DIR-T	2.1876e-06	0.1823		273.0	MF18_LP-DIR-T12	LT-T-Z:LP-DIR-T	g	764	pmagpy-4.2.19	MF18	u	2013-08-27T00:00:00Z	0.0	12	798.0
This study			276.0	-50.0	MF22_LP-DIR-T	7.756800000000001e-05	6.4639999999999995		273.0	MF22_LP-DIR-T0	LT-NO:LP-DIR-T	g	765	pmagpy-4.2.19	MF22	u	2013-08-18T00:00:00Z	0.0	0	273.0
This study			276.0	-51.0	MF22_LP-DIR-T	7.744800000000001e-05	6.454		273.0	MF22_LP-DIR-T1	LT-T-Z:LP-DIR-T	g	766	pmagpy-4.2.19	MF22	u	2013-08-18T00:00:00Z	0.0	1	373.0
This study			275.0	-52.0	MF22_LP-DIR-T	7.7688e-05	6.474		273.0	MF22_LP-DIR-T2	LT-T-Z:LP-DIR-T	g	767	pmagpy-4.2.19	MF22	u	2013-08-19T00:00:00Z	0.0	2	423.0
This study			275.0	-51.0	MF22_LP-DIR-T	7.699200000000001e-05	6.416		273.0	MF22_LP-DIR-T3	LT-T-Z:LP-DIR-T	g	768	pmagpy-4.2.19	MF22	u	2013-08-19T00:00:00Z	0.0	3	473.0
This study			278.0	-51.0	MF22_LP-DIR-T	7.56e-05	6.3		273.0	MF22_LP-DIR-T4	LT-T-Z:LP-DIR-T	g	769	pmagpy-4.2.19	MF22	u	2013-08-20T00:00:00Z	0.0	4	523.0
This study			275.0	-51.0	MF22_LP-DIR-T	7.3428e-05	6.119		273.0	MF22_LP-DIR-T5	LT-T-Z:LP-DIR-T	g	770	pmagpy-4.2.19	MF22	u	2013-08-20T00:00:00Z	0.0	5	573.0
This study			275.0	-50.0	MF22_LP-DIR-T	7.0776e-05	5.898		273.0	MF22_LP-DIR-T6	LT-T-Z:LP-DIR-T	g	771	pmagpy-4.2.19	MF22	u	2013-08-21T00:00:00Z	0.0	6	623.0
This study			276.0	-52.0	MF22_LP-DIR-T	6.7476e-05	5.622999999999999		273.0	MF22_LP-DIR-T7	LT-T-Z:LP-DIR-T	g	772	pmagpy-4.2.19	MF22	u	2013-08-25T00:00:00Z	0.0	7	673.0
This study			277.0	-51.0	MF22_LP-DIR-T	6.5244e-05	5.437		273.0	MF22_LP-DIR-T8	LT-T-Z:LP-DIR-T	g	773	pmagpy-4.2.19	MF22	u	2013-08-25T00:00:00Z	0.0	8	698.0
This study			279.0	-51.0	MF22_LP-DIR-T	6.267600000000001e-05	5.223		273.0	MF22_LP-DIR-T9	LT-T-Z:LP-DIR-T	g	774	pmagpy-4.2.19	MF22	u	2013-08-26T00:00:00Z	0.0	9	723.0
This study			276.0	-51.0	MF22_LP-DIR-T	5.9136000000000004e-05	4.928		273.0	MF22_LP-DIR-T10	LT-T-Z:LP-DIR-T	g	775	pmagpy-4.2.19	MF22	u	2013-08-26T00:00:00Z	0.0	10	748.0
This study			277.0	-51.0	MF22_LP-DIR-T	5.3436000000000015e-05	4.453		273.0	MF22_LP-DIR-T11	LT-T-Z:LP-DIR-T	g	776	pmagpy-4.2.19	MF22	u	2013-08-27T00:00:00Z	0.0	11	773.0
This study			274.0	-51.0	MF22_LP-DIR-T	4.3308e-05	3.609		273.0	MF22_LP-DIR-T12	LT-T-Z:LP-DIR-T	g	777	pmagpy-4.2.19	MF22	u	2013-08-27T00:00:00Z	0.0	12	798.0
This study			274.0	-52.0	MF22_LP-DIR-T	1.4652e-05	1.2209999999999999		273.0	MF22_LP-DIR-T13	LT-T-Z:LP-DIR-T	g	778	pmagpy-4.2.19	MF22	u	2013-08-28T00:00:00Z	0.0	13	823.0
This study			275.0	-53.0	MF22_LP-DIR-T	4.3956e-06	0.3663		273.0	MF22_LP-DIR-T14	LT-T-Z:LP-DIR-T	g	779	pmagpy-4.2.19	MF22	u	2013-08-28T00:00:00Z	0.0	14	848.0
This study			235.0	-69.0	MF26_LP-DIR-T	8.816399999999999e-05	7.347		273.0	MF26_LP-DIR-T0	LT-NO:LP-DIR-T	g	780	pmagpy-4.2.19	MF26	u	2013-08-18T00:00:00Z	0.0	0	273.0
This study			239.0	-69.0	MF26_LP-DIR-T	8.826000000000001e-05	7.355		273.0	MF26_LP-DIR-T1	LT-T-Z:LP-DIR-T	g	781	pmagpy-4.2.19	MF26	u	2013-08-18T00:00:00Z	0.0	1	373.0
This study			233.0	-69.0	MF26_LP-DIR-T	8.8236e-05	7.353		273.0	MF26_LP-DIR-T2	LT-T-Z:LP-DIR-T	g	782	pmagpy-4.2.19	MF26	u	2013-08-19T00:00:00Z	0.0	2	423.0
This study			227.0	-71.0	MF26_LP-DIR-T	8.712e-05	7.26		273.0	MF26_LP-DIR-T3	LT-T-Z:LP-DIR-T	g	783	pmagpy-4.2.19	MF26	u	2013-08-19T00:00:00Z	0.0	3	473.0
This study			236.0	-71.0	MF26_LP-DIR-T	8.532e-05	7.11		273.0	MF26_LP-DIR-T4	LT-T-Z:LP-DIR-T	g	784	pmagpy-4.2.19	MF26	u	2013-08-20T00:00:00Z	0.0	4	523.0
This study			230.0	-72.0	MF26_LP-DIR-T	8.2284e-05	6.857		273.0	MF26_LP-DIR-T5	LT-T-Z:LP-DIR-T	g	785	pmagpy-4.2.19	MF26	u	2013-08-20T00:00:00Z	0.0	5	573.0
This study			228.0	-72.0	MF26_LP-DIR-T	7.8156e-05	6.513		273.0	MF26_LP-DIR-T6	LT-T-Z:LP-DIR-T	g	786	pmagpy-4.2.19	MF26	u	2013-08-21T00:00:00Z	0.0	6	623.0
This study			234.0	-72.0	MF26_LP-DIR-T	7.428e-05	6.19		273.0	MF26_LP-DIR-T7	LT-T-Z:LP-DIR-T	g	787	pmagpy-4.2.19	MF26	u	2013-08-25T00:00:00Z	0.0	7	673.0
This study			224.0	-73.0	MF26_LP-DIR-T	7.167600000000001e-05	5.973		273.0	MF26_LP-DIR-T8	LT-T-Z:LP-DIR-T	g	788	pmagpy-4.2.19	MF26	u	2013-08-25T00:00:00Z	0.0	8	698.0
This study			217.0	-74.0	MF26_LP-DIR-T	6.878400000000001e-05	5.732		273.0	MF26_LP-DIR-T9	LT-T-Z:LP-DIR-T	g	789	pmagpy-4.2.19	MF26	u	2013-08-26T00:00:00Z	0.0	9	723.0
This study			225.0	-73.0	MF26_LP-DIR-T	6.5052e-05	5.421		273.0	MF26_LP-DIR-T10	LT-T-Z:LP-DIR-T	g	790	pmagpy-4.2.19	MF26	u	2013-08-26T00:00:00Z	0.0	10	748.0
This study			232.0	-74.0	MF26_LP-DIR-T	5.8488e-05	4.874		273.0	MF26_LP-DIR-T11	LT-T-Z:LP-DIR-T	g	791	pmagpy-4.2.19	MF26	u	2013-08-27T00:00:00Z	0.0	11	773.0
This study			227.0	-73.0	MF26_LP-DIR-T	4.3944e-05	3.662		273.0	MF26_LP-DIR-T12	LT-T-Z:LP-DIR-T	g	792	pmagpy-4.2.19	MF26	u	2013-08-27T00:00:00Z	0.0	12	798.0
This study			224.0	-74.0	MF26_LP-DIR-T	1.4507999999999999e-05	1.209		273.0	MF26_LP-DIR-T13	LT-T-Z:LP-DIR-T	g	793	pmagpy-4.2.19	MF26	u	2013-08-28T00:00:00Z	0.0	13	823.0
This study			229.0	-74.0	MF26_LP-DIR-T	4.2864e-06	0.3572		273.0	MF26_LP-DIR-T14	LT-T-Z:LP-DIR-T	g	794	pmagpy-4.2.19	MF26	u	2013-08-28T00:00:00Z	0.0	14	848.0
This study			101.0	-33.0	RQ18_LP-DIR-T	1.4700000000000003e-05	1.225		273.0	RQ18_LP-DIR-T0	LT-NO:LP-DIR-T	g	795	pmagpy-4.2.19	RQ18	u	2013-08-18T00:00:00Z	0.0	0	273.0
This study			102.0	-36.0	RQ18_LP-DIR-T	1.5827999999999998e-05	1.319		273.0	RQ18_LP-DIR-T1	LT-T-Z:LP-DIR-T	g	796	pmagpy-4.2.19	RQ18	u	2013-08-18T00:00:00Z	0.0	1	373.0
This study			98.0	-38.0	RQ18_LP-DIR-T	1.584e-05	1.32		273.0	RQ18_LP-DIR-T2	LT-T-Z:LP-DIR-T	g	797	pmagpy-4.2.19	RQ18	u	2013-08-19T00:00:00Z	0.0	2	423.0
This study			98.0	-39.0	RQ18_LP-DIR-T	1.506e-05	1.255		273.0	RQ18_LP-DIR-T3	LT-T-Z:LP-DIR-T	g	798	pmagpy-4.2.19	RQ18	u	2013-08-19T00:00:00Z	0.0	3	473.0
This study			96.0	-39.0	RQ18_LP-DIR-T	1.8816e-05	1.568		273.0	RQ18_LP-DIR-T4	LT-T-Z:LP-DIR-T	g	799	pmagpy-4.2.19	RQ18	u	2013-08-20T00:00:00Z	0.0	4	523.0
This study			96.0	-40.0	RQ18_LP-DIR-T	1.8648e-05	1.554		273.0	RQ18_LP-DIR-T5	LT-T-Z:LP-DIR-T	g	800	pmagpy-4.2.19	RQ18	u	2013-08-20T00:00:00Z	0.0	5	573.0
This study			98.0	-41.0	RQ18_LP-DIR-T	1.488e-05	1.24		273.0	RQ18_LP-DIR-T6	LT-T-Z:LP-DIR-T	g	801	pmagpy-4.2.19	RQ18	u	2013-08-21T00:00:00Z	0.0	6	623.0
This study			100.0	-43.0	RQ18_LP-DIR-T	1.1108399999999999e-05	0.9257		273.0	RQ18_LP-DIR-T7	LT-T-Z:LP-DIR-T	g	802	pmagpy-4.2.19	RQ18	u	2013-08-25T00:00:00Z	0.0	7	673.0
This study			102.0	-42.0	RQ18_LP-DIR-T	9.0996e-06	0.7583		273.0	RQ18_LP-DIR-T8	LT-T-Z:LP-DIR-T	g	803	pmagpy-4.2.19	RQ18	u	2013-08-25T00:00:00Z	0.0	8	698.0
This study			104.0	-42.0	RQ18_LP-DIR-T	7.1676000000000015e-06	0.5973		273.0	RQ18_LP-DIR-T9	LT-T-Z:LP-DIR-T	g	804	pmagpy-4.2.19	RQ18	u	2013-08-26T00:00:00Z	0.0	9	723.0
This study			103.0	-43.0	RQ18_LP-DIR-T	5.4372e-06	0.4531		273.0	RQ18_LP-DIR-T10	LT-T-Z:LP-DIR-T	g	805	pmagpy-4.2.19	RQ18	u	2013-08-26T00:00:00Z	0.0	10	748.0
This study			97.0	-50.0	RQ18_LP-DIR-T	3.5688e-06	0.2974		273.0	RQ18_LP-DIR-T11	LT-T-Z:LP-DIR-T	g	806	pmagpy-4.2.19	RQ18	u	2013-08-27T00:00:00Z	0.0	11	773.0
This study			115.0	-40.0	RQ18_LP-DIR-T	2.6736e-06	0.2228		273.0	RQ18_LP-DIR-T12	LT-T-Z:LP-DIR-T	g	807	pmagpy-4.2.19	RQ18	u	2013-08-27T00:00:00Z	0.0	12	798.0
This study			105.0	-43.0	RQ18_LP-DIR-T	1.06764e-06	0.08897000000000001		273.0	RQ18_LP-DIR-T13	LT-T-Z:LP-DIR-T	g	808	pmagpy-4.2.19	RQ18	u	2013-08-28T00:00:00Z	0.0	13	823.0
This study			108.0	-31.0	RQ19_LP-DIR-T	2.0424e-05	1.702		273.0	RQ19_LP-DIR-T0	LT-NO:LP-DIR-T	g	809	pmagpy-4.2.19	RQ19	u	2013-08-18T00:00:00Z	0.0	0	273.0
This study			102.0	-34.0	RQ19_LP-DIR-T	2.1588e-05	1.7990000000000002		273.0	RQ19_LP-DIR-T1	LT-T-Z:LP-DIR-T	g	810	pmagpy-4.2.19	RQ19	u	2013-08-18T00:00:00Z	0.0	1	373.0
This study			96.0	-38.0	RQ19_LP-DIR-T	2.2032e-05	1.8359999999999999		273.0	RQ19_LP-DIR-T2	LT-T-Z:LP-DIR-T	g	811	pmagpy-4.2.19	RQ19	u	2013-08-19T00:00:00Z	0.0	2	423.0
This study			97.0	-39.0	RQ19_LP-DIR-T	2.0544000000000002e-05	1.712		273.0	RQ19_LP-DIR-T3	LT-T-Z:LP-DIR-T	g	812	pmagpy-4.2.19	RQ19	u	2013-08-19T00:00:00Z	0.0	3	473.0
This study			96.0	-40.0	RQ19_LP-DIR-T	2.2596e-05	1.883		273.0	RQ19_LP-DIR-T4	LT-T-Z:LP-DIR-T	g	813	pmagpy-4.2.19	RQ19	u	2013-08-20T00:00:00Z	0.0	4	523.0
This study			99.0	-39.0	RQ19_LP-DIR-T	2.4696e-05	2.0580000000000003		273.0	RQ19_LP-DIR-T5	LT-T-Z:LP-DIR-T	g	814	pmagpy-4.2.19	RQ19	u	2013-08-20T00:00:00Z	0.0	5	573.0
This study			102.0	-40.0	RQ19_LP-DIR-T	2.1672e-05	1.806		273.0	RQ19_LP-DIR-T6	LT-T-Z:LP-DIR-T	g	815	pmagpy-4.2.19	RQ19	u	2013-08-21T00:00:00Z	0.0	6	623.0
This study			96.0	-42.0	RQ19_LP-DIR-T	1.7076e-05	1.423		273.0	RQ19_LP-DIR-T7	LT-T-Z:LP-DIR-T	g	816	pmagpy-4.2.19	RQ19	u	2013-08-25T00:00:00Z	0.0	7	673.0
This study			98.0	-42.0	RQ19_LP-DIR-T	1.5384e-05	1.2819999999999998		273.0	RQ19_LP-DIR-T8	LT-T-Z:LP-DIR-T	g	817	pmagpy-4.2.19	RQ19	u	2013-08-25T00:00:00Z	0.0	8	698.0
This study			103.0	-43.0	RQ19_LP-DIR-T	1.3536e-05	1.128		273.0	RQ19_LP-DIR-T9	LT-T-Z:LP-DIR-T	g	818	pmagpy-4.2.19	RQ19	u	2013-08-26T00:00:00Z	0.0	9	723.0
This study			102.0	-44.0	RQ19_LP-DIR-T	1.1802000000000003e-05	0.9835		273.0	RQ19_LP-DIR-T10	LT-T-Z:LP-DIR-T	g	819	pmagpy-4.2.19	RQ19	u	2013-08-26T00:00:00Z	0.0	10	748.0
This study			102.0	-46.0	RQ19_LP-DIR-T	8.682000000000001e-06	0.7235		273.0	RQ19_LP-DIR-T11	LT-T-Z:LP-DIR-T	g	820	pmagpy-4.2.19	RQ19	u	2013-08-27T00:00:00Z	0.0	11	773.0
This study			103.0	-46.0	RQ19_LP-DIR-T	5.893200000000001e-06	0.4911		273.0	RQ19_LP-DIR-T12	LT-T-Z:LP-DIR-T	g	821	pmagpy-4.2.19	RQ19	u	2013-08-27T00:00:00Z	0.0	12	798.0
This study			102.0	-42.0	RQ19_LP-DIR-T	1.764e-06	0.147		273.0	RQ19_LP-DIR-T13	LT-T-Z:LP-DIR-T	g	822	pmagpy-4.2.19	RQ19	u	2013-08-28T00:00:00Z	0.0	13	823.0
This study			43.0	-37.0	RQ26_LP-DIR-T	0.00015396	12.83		273.0	RQ26_LP-DIR-T0	LT-NO:LP-DIR-T	g	823	pmagpy-4.2.19	RQ26	u	2013-08-18T00:00:00Z	0.0	0	273.0
This study			43.0	-39.0	RQ26_LP-DIR-T	0.00015408000000000002	12.84		273.0	RQ26_LP-DIR-T1	LT-T-Z:LP-DIR-T	g	824	pmagpy-4.2.19	RQ26	u	2013-08-18T00:00:00Z	0.0	1	373.0
This study			41.0	-38.0	RQ26_LP-DIR-T	0.00015408000000000002	12.84		273.0	RQ26_LP-DIR-T2	LT-T-Z:LP-DIR-T	g	825	pmagpy-4.2.19	RQ26	u	2013-08-19T00:00:00Z	0.0	2	423.0
This study			41.0	-39.0	RQ26_LP-DIR-T	0.00015252	12.71		273.0	RQ26_LP-DIR-T3	LT-T-Z:LP-DIR-T	g	826	pmagpy-4.2.19	RQ26	u	2013-08-19T00:00:00Z	0.0	3	473.0
This study			44.0	-39.0	RQ26_LP-DIR-T	0.00014676	12.23		273.0	RQ26_LP-DIR-T4	LT-T-Z:LP-DIR-T	g	827	pmagpy-4.2.19	RQ26	u	2013-08-20T00:00:00Z	0.0	4	523.0
This study			42.0	-39.0	RQ26_LP-DIR-T	0.00013859999999999998	11.55		273.0	RQ26_LP-DIR-T5	LT-T-Z:LP-DIR-T	g	828	pmagpy-4.2.19	RQ26	u	2013-08-20T00:00:00Z	0.0	5	573.0
This study			39.0	-39.0	RQ26_LP-DIR-T	0.000126	10.5		273.0	RQ26_LP-DIR-T6	LT-T-Z:LP-DIR-T	g	829	pmagpy-4.2.19	RQ26	u	2013-08-21T00:00:00Z	0.0	6	623.0
This study			42.0	-37.0	RQ26_LP-DIR-T	0.000111252	9.271		273.0	RQ26_LP-DIR-T7	LT-T-Z:LP-DIR-T	g	830	pmagpy-4.2.19	RQ26	u	2013-08-25T00:00:00Z	0.0	7	673.0
This study			40.0	-39.0	RQ26_LP-DIR-T	0.000101676	8.472999999999999		273.0	RQ26_LP-DIR-T8	LT-T-Z:LP-DIR-T	g	831	pmagpy-4.2.19	RQ26	u	2013-08-25T00:00:00Z	0.0	8	698.0
This study			44.0	-38.0	RQ26_LP-DIR-T	9.329999999999999e-05	7.775		273.0	RQ26_LP-DIR-T9	LT-T-Z:LP-DIR-T	g	832	pmagpy-4.2.19	RQ26	u	2013-08-26T00:00:00Z	0.0	9	723.0
This study			39.0	-39.0	RQ26_LP-DIR-T	8.422800000000001e-05	7.019		273.0	RQ26_LP-DIR-T10	LT-T-Z:LP-DIR-T	g	833	pmagpy-4.2.19	RQ26	u	2013-08-26T00:00:00Z	0.0	10	748.0
This study			42.0	-38.0	RQ26_LP-DIR-T	7.416e-05	6.18		273.0	RQ26_LP-DIR-T11	LT-T-Z:LP-DIR-T	g	834	pmagpy-4.2.19	RQ26	u	2013-08-27T00:00:00Z	0.0	11	773.0
This study			41.0	-39.0	RQ26_LP-DIR-T	6.3468e-05	5.289		273.0	RQ26_LP-DIR-T12	LT-T-Z:LP-DIR-T	g	835	pmagpy-4.2.19	RQ26	u	2013-08-27T00:00:00Z	0.0	12	798.0
This study			43.0	-39.0	RQ26_LP-DIR-T	4.2036e-05	3.503		273.0	RQ26_LP-DIR-T13	LT-T-Z:LP-DIR-T	g	836	pmagpy-4.2.19	RQ26	u	2013-08-28T00:00:00Z	0.0	13	823.0
This study			42.0	-40.0	RQ26_LP-DIR-T	1.9272e-05	1.6059999999999999		273.0	RQ26_LP-DIR-T14	LT-T-Z:LP-DIR-T	g	837	pmagpy-4.2.19	RQ26	u	2013-08-28T00:00:00Z	0.0	14	848.0
This study			36.0	-34.0	RQ27_LP-DIR-T	0.0001374	11.45		273.0	RQ27_LP-DIR-T0	LT-NO:LP-DIR-T	g	838	pmagpy-4.2.19	RQ27	u	2013-08-18T00:00:00Z	0.0	0	273.0
This study			35.0	-34.0	RQ27_LP-DIR-T	0.00013788	11.49		273.0	RQ27_LP-DIR-T1	LT-T-Z:LP-DIR-T	g	839	pmagpy-4.2.19	RQ27	u	2013-08-18T00:00:00Z	0.0	1	373.0
This study			36.0	-35.0	RQ27_LP-DIR-T	0.00013824	11.52		273.0	RQ27_LP-DIR-T2	LT-T-Z:LP-DIR-T	g	840	pmagpy-4.2.19	RQ27	u	2013-08-19T00:00:00Z	0.0	2	423.0
This study			38.0	-35.0	RQ27_LP-DIR-T	0.00013668	11.39		273.0	RQ27_LP-DIR-T3	LT-T-Z:LP-DIR-T	g	841	pmagpy-4.2.19	RQ27	u	2013-08-19T00:00:00Z	0.0	3	473.0
This study			36.0	-34.0	RQ27_LP-DIR-T	0.00013188000000000002	10.99		273.0	RQ27_LP-DIR-T4	LT-T-Z:LP-DIR-T	g	842	pmagpy-4.2.19	RQ27	u	2013-08-20T00:00:00Z	0.0	4	523.0
This study			37.0	-34.0	RQ27_LP-DIR-T	0.00012576000000000002	10.48		273.0	RQ27_LP-DIR-T5	LT-T-Z:LP-DIR-T	g	843	pmagpy-4.2.19	RQ27	u	2013-08-20T00:00:00Z	0.0	5	573.0
This study			34.0	-35.0	RQ27_LP-DIR-T	0.00011568	9.64		273.0	RQ27_LP-DIR-T6	LT-T-Z:LP-DIR-T	g	844	pmagpy-4.2.19	RQ27	u	2013-08-21T00:00:00Z	0.0	6	623.0
This study			36.0	-35.0	RQ27_LP-DIR-T	0.000103572	8.631		273.0	RQ27_LP-DIR-T7	LT-T-Z:LP-DIR-T	g	845	pmagpy-4.2.19	RQ27	u	2013-08-25T00:00:00Z	0.0	7	673.0
