tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	hyst_charging_mode	hyst_loop	hyst_sweep_rate	instrument_codes	magn_mass	magn_moment	magn_r2_det	magn_uncal	magn_volume	magn_x_sigma	magn_xyz_sigma	magn_y_sigma	magn_z_sigma	meas_field_ac	meas_field_dc	meas_freq	meas_n_orient	meas_orient_phi	meas_orient_theta	meas_pos_x	meas_pos_y	meas_pos_z	meas_temp	meas_temp_change	measurement	method_codes	quality	sequence	software_packages	specimen	standard	susc_chi_mass	susc_chi_qdr_mass	susc_chi_qdr_volume	susc_chi_volume	timestamp	treat_ac_field	treat_ac_field_dc_off	treat_ac_field_dc_on	treat_ac_field_decay_rate	treat_dc_field	treat_dc_field_ac_off	treat_dc_field_ac_on	treat_dc_field_decay_rate	treat_dc_field_phi	treat_dc_field_theta	treat_mw_integral	treat_mw_power	treat_mw_time	treat_step_num	treat_temp	treat_temp_dc_off	treat_temp_dc_on	treat_temp_decay_rate
	This study	average of multiple measurements.	9	173.5	46.3	318-U1361A-032X-5-W-101-LP-DIR-AF						2.2040000000000002e-09				0		0	0										273		318-U1361A-032X-5-W-101-LP-DIR-AF-1	LT-NO:DE-VM:LP-DIR-AF	g	2235	pmagpy-2.36	318-U1361A-032X-5-W-101	u					2010-03-01T14:54:57Z	0				0				0	0				1	273			
	This study	average of multiple measurements.	35.8	185.6	-44.2	318-U1361A-032X-5-W-101-LP-DIR-AF						7.735000000000001e-10				0		0	0										273		318-U1361A-032X-5-W-101-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	2236	pmagpy-2.36	318-U1361A-032X-5-W-101	u					2010-03-01T15:13:30Z	0.005				0				0	0				2	273			
	This study	average of multiple measurements.	6.8	213.9	-71.1	318-U1361A-032X-5-W-101-LP-DIR-AF						9.753e-10				0		0	0										273		318-U1361A-032X-5-W-101-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	2237	pmagpy-2.36	318-U1361A-032X-5-W-101	u					2010-03-01T15:34:21Z	0.01				0				0	0				3	273			
	This study	average of multiple measurements.	8.3	232.1	-71.5	318-U1361A-032X-5-W-101-LP-DIR-AF						8.851000000000001e-10				0		0	0										273		318-U1361A-032X-5-W-101-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	2238	pmagpy-2.36	318-U1361A-032X-5-W-101	u					2010-03-01T15:54:26Z	0.015				0				0	0				4	273			
	This study	average of multiple measurements.	17.5	227.5	-88.5	318-U1361A-032X-5-W-101-LP-DIR-AF						7.015e-10				0		0	0										273		318-U1361A-032X-5-W-101-LP-DIR-AF-5	LT-AF-Z:DE-VM:LP-DIR-AF	g	2239	pmagpy-2.36	318-U1361A-032X-5-W-101	u					2010-03-01T16:13:33Z	0.02				0				0	0				5	273			
	This study	average of multiple measurements.	26.4	251.3	-86.7	318-U1361A-032X-5-W-101-LP-DIR-AF						6.583999999999999e-10				0		0	0										273		318-U1361A-032X-5-W-101-LP-DIR-AF-6	LT-AF-Z:DE-VM:LP-DIR-AF	g	2240	pmagpy-2.36	318-U1361A-032X-5-W-101	u					2010-03-01T16:40:39Z	0.03				0				0	0				6	273			
	This study	average of multiple measurements.	14.2	232.2	77.2	318-U1361A-032X-6-W-59-LP-DIR-AF						4.233e-09				0		0	0										273		318-U1361A-032X-6-W-59-LP-DIR-AF-1	LT-NO:DE-VM:LP-DIR-AF	g	2241	pmagpy-2.36	318-U1361A-032X-6-W-59	u					2010-03-01T14:54:57Z	0				0				0	0				1	273			
	This study	average of multiple measurements.	39.8	257.7	56.7	318-U1361A-032X-6-W-59-LP-DIR-AF						1.79e-09				0		0	0										273		318-U1361A-032X-6-W-59-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	2242	pmagpy-2.36	318-U1361A-032X-6-W-59	u					2010-03-01T15:13:30Z	0.005				0				0	0				2	273			
	This study	average of multiple measurements.	64.6	267.6	39.3	318-U1361A-032X-6-W-59-LP-DIR-AF						1.158e-09				0		0	0										273		318-U1361A-032X-6-W-59-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	2243	pmagpy-2.36	318-U1361A-032X-6-W-59	u					2010-03-01T15:34:22Z	0.01				0				0	0				3	273			
	This study	average of multiple measurements.	65.3	270.8	43.8	318-U1361A-032X-6-W-59-LP-DIR-AF						1.195e-09				0		0	0										273		318-U1361A-032X-6-W-59-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	2244	pmagpy-2.36	318-U1361A-032X-6-W-59	u					2010-03-01T15:54:26Z	0.015				0				0	0				4	273			
	This study	average of multiple measurements.	58.2	269.6	39.5	318-U1361A-032X-6-W-59-LP-DIR-AF						1.158e-09				0		0	0										273		318-U1361A-032X-6-W-59-LP-DIR-AF-5	LT-AF-Z:DE-VM:LP-DIR-AF	g	2245	pmagpy-2.36	318-U1361A-032X-6-W-59	u					2010-03-01T16:13:33Z	0.02				0				0	0				5	273			
	This study	average of multiple measurements.	65.7	271.7	29	318-U1361A-032X-6-W-59-LP-DIR-AF						6.168999999999999e-10				0		0	0										273		318-U1361A-032X-6-W-59-LP-DIR-AF-6	LT-AF-Z:DE-VM:LP-DIR-AF	g	2246	pmagpy-2.36	318-U1361A-032X-6-W-59	u					2010-03-01T16:40:39Z	0.03				0				0	0				6	273			
	This study	average of multiple measurements.	23.9	195.6	-27.4	318-U1361A-033X-1-W-112-LP-DIR-AF						9.447999999999999e-10				0		0	0										273		318-U1361A-033X-1-W-112-LP-DIR-AF-1	LT-NO:DE-VM:LP-DIR-AF	g	2247	pmagpy-2.36	318-U1361A-033X-1-W-112	u					2010-03-01T09:37:33Z	0				0				0	0				1	273			
	This study	average of multiple measurements.	4.1	217.2	-71.7	318-U1361A-033X-1-W-112-LP-DIR-AF						1.069e-09				0		0	0										273		318-U1361A-033X-1-W-112-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	2248	pmagpy-2.36	318-U1361A-033X-1-W-112	u					2010-03-01T10:01:14Z	0.005				0				0	0				2	273			
	This study	average of multiple measurements.	7.5	222.3	-76.7	318-U1361A-033X-1-W-112-LP-DIR-AF						9.714e-10				0		0	0										273		318-U1361A-033X-1-W-112-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	2249	pmagpy-2.36	318-U1361A-033X-1-W-112	u					2010-03-01T10:56:17Z	0.01				0				0	0				3	273			
	This study	average of multiple measurements.	6.7	229.5	-74	318-U1361A-033X-1-W-112-LP-DIR-AF						7.964000000000001e-10				0		0	0										273		318-U1361A-033X-1-W-112-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	2250	pmagpy-2.36	318-U1361A-033X-1-W-112	u					2010-03-01T11:22:41Z	0.015				0				0	0				4	273			
	This study	average of multiple measurements.	9.4	236.6	-65.2	318-U1361A-033X-1-W-112-LP-DIR-AF						7.061000000000001e-10				0		0	0										273		318-U1361A-033X-1-W-112-LP-DIR-AF-5	LT-AF-Z:DE-VM:LP-DIR-AF	g	2251	pmagpy-2.36	318-U1361A-033X-1-W-112	u					2010-03-01T12:04:12Z	0.02				0				0	0				5	273			
	This study	average of multiple measurements.	22.1	206.2	-78.6	318-U1361A-033X-1-W-112-LP-DIR-AF						4.241e-10				0		0	0										273		318-U1361A-033X-1-W-112-LP-DIR-AF-6	LT-AF-Z:DE-VM:LP-DIR-AF	g	2252	pmagpy-2.36	318-U1361A-033X-1-W-112	u					2010-03-01T13:01:33Z	0.03				0				0	0				6	273			
	This study	average of multiple measurements.	67	310.5	60.4	318-U1361A-033X-2-W-82-LP-DIR-AF						1.239e-08				0		0	0										273		318-U1361A-033X-2-W-82-LP-DIR-AF-1	LT-NO:DE-VM:LP-DIR-AF	g	2253	pmagpy-2.36	318-U1361A-033X-2-W-82	u					2010-03-01T14:54:57Z	0				0				0	0				1	273			
	This study	average of multiple measurements.	70.8	298.6	68	318-U1361A-033X-2-W-82-LP-DIR-AF						1.59e-08				0		0	0										273		318-U1361A-033X-2-W-82-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	2254	pmagpy-2.36	318-U1361A-033X-2-W-82	u					2010-03-01T15:13:30Z	0.005				0				0	0				2	273			
	This study	average of multiple measurements.	72.1	295.8	69.3	318-U1361A-033X-2-W-82-LP-DIR-AF						1.527e-08				0		0	0										273		318-U1361A-033X-2-W-82-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	2255	pmagpy-2.36	318-U1361A-033X-2-W-82	u					2010-03-01T15:34:22Z	0.01				0				0	0				3	273			
	This study	average of multiple measurements.	72.3	295.1	69.3	318-U1361A-033X-2-W-82-LP-DIR-AF						1.3559999999999999e-08				0		0	0										273		318-U1361A-033X-2-W-82-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	2256	pmagpy-2.36	318-U1361A-033X-2-W-82	u					2010-03-01T15:54:26Z	0.015				0				0	0				4	273			
	This study	average of multiple measurements.	71.9	295.4	69	318-U1361A-033X-2-W-82-LP-DIR-AF						1.1759999999999999e-08				0		0	0										273		318-U1361A-033X-2-W-82-LP-DIR-AF-5	LT-AF-Z:DE-VM:LP-DIR-AF	g	2257	pmagpy-2.36	318-U1361A-033X-2-W-82	u					2010-03-01T16:13:33Z	0.02				0				0	0				5	273			
	This study	average of multiple measurements.	73.7	299.1	67.4	318-U1361A-033X-2-W-82-LP-DIR-AF						6.972e-09				0		0	0										273		318-U1361A-033X-2-W-82-LP-DIR-AF-6	LT-AF-Z:DE-VM:LP-DIR-AF	g	2258	pmagpy-2.36	318-U1361A-033X-2-W-82	u					2010-03-01T16:40:39Z	0.03				0				0	0				6	273			
	This study	average of multiple measurements.	5	118.6	-68	318-U1361A-033X-3-W-119-LP-DIR-AF						2.7730000000000003e-07				0		0	0										273		318-U1361A-033X-3-W-119-LP-DIR-AF-1	LT-NO:DE-VM:LP-DIR-AF	g	2259	pmagpy-2.36	318-U1361A-033X-3-W-119	u					2010-03-01T14:54:57Z	0				0				0	0				1	273			
	This study	average of multiple measurements.	4	106.8	-70	318-U1361A-033X-3-W-119-LP-DIR-AF						3.1260000000000003e-07				0		0	0										273		318-U1361A-033X-3-W-119-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	2260	pmagpy-2.36	318-U1361A-033X-3-W-119	u					2010-03-01T15:13:30Z	0.005				0				0	0				2	273			
	This study	average of multiple measurements.	6.7	110.0	-73.2	318-U1361A-033X-3-W-119-LP-DIR-AF						3.143e-07				0		0	0										273		318-U1361A-033X-3-W-119-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	2261	pmagpy-2.36	318-U1361A-033X-3-W-119	u					2010-03-01T15:34:22Z	0.01				0				0	0				3	273			
	This study	average of multiple measurements.	3.2	102.4	-74	318-U1361A-033X-3-W-119-LP-DIR-AF						2.848e-07				0		0	0										273		318-U1361A-033X-3-W-119-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	2262	pmagpy-2.36	318-U1361A-033X-3-W-119	u					2010-03-01T15:54:26Z	0.015				0				0	0				4	273			
	This study	average of multiple measurements.	1.8	104.1	-75.8	318-U1361A-033X-3-W-119-LP-DIR-AF						2.338e-07				0		0	0										273		318-U1361A-033X-3-W-119-LP-DIR-AF-5	LT-AF-Z:DE-VM:LP-DIR-AF	g	2263	pmagpy-2.36	318-U1361A-033X-3-W-119	u					2010-03-01T16:13:33Z	0.02				0				0	0				5	273			
	This study	average of multiple measurements.	1.5	103.6	-76.2	318-U1361A-033X-3-W-119-LP-DIR-AF						1.5619999999999998e-07				0		0	0										273		318-U1361A-033X-3-W-119-LP-DIR-AF-6	LT-AF-Z:DE-VM:LP-DIR-AF	g	2264	pmagpy-2.36	318-U1361A-033X-3-W-119	u					2010-03-01T16:40:39Z	0.03				0				0	0				6	273			
	This study	average of multiple measurements.	79.6	300.5	-80.8	318-U1361A-033X-4-W-90-LP-DIR-AF						2.6269999999999997e-09				0		0	0										273		318-U1361A-033X-4-W-90-LP-DIR-AF-1	LT-NO:DE-VM:LP-DIR-AF	g	2265	pmagpy-2.36	318-U1361A-033X-4-W-90	u					2010-03-01T09:37:33Z	0				0				0	0				1	273			
	This study	average of multiple measurements.	37.3	331.3	-76.3	318-U1361A-033X-4-W-90-LP-DIR-AF						3.524e-09				0		0	0										273		318-U1361A-033X-4-W-90-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	2266	pmagpy-2.36	318-U1361A-033X-4-W-90	u					2010-03-01T10:01:14Z	0.005				0				0	0				2	273			
	This study	average of multiple measurements.	16.4	323.4	-77.5	318-U1361A-033X-4-W-90-LP-DIR-AF						3.447e-09				0		0	0										273		318-U1361A-033X-4-W-90-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	2267	pmagpy-2.36	318-U1361A-033X-4-W-90	u					2010-03-01T10:56:17Z	0.01				0				0	0				3	273			
	This study	average of multiple measurements.	14.3	333.6	-78.1	318-U1361A-033X-4-W-90-LP-DIR-AF						3.197e-09				0		0	0										273		318-U1361A-033X-4-W-90-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	2268	pmagpy-2.36	318-U1361A-033X-4-W-90	u					2010-03-01T11:22:41Z	0.015				0				0	0				4	273			
	This study	average of multiple measurements.	17.1	334.1	-77	318-U1361A-033X-4-W-90-LP-DIR-AF						2.756e-09				0		0	0										273		318-U1361A-033X-4-W-90-LP-DIR-AF-5	LT-AF-Z:DE-VM:LP-DIR-AF	g	2269	pmagpy-2.36	318-U1361A-033X-4-W-90	u					2010-03-01T12:04:12Z	0.02				0				0	0				5	273			
	This study	average of multiple measurements.	10.2	327.6	-74	318-U1361A-033X-4-W-90-LP-DIR-AF						1.975e-09				0		0	0										273		318-U1361A-033X-4-W-90-LP-DIR-AF-6	LT-AF-Z:DE-VM:LP-DIR-AF	g	2270	pmagpy-2.36	318-U1361A-033X-4-W-90	u					2010-03-01T13:01:33Z	0.03				0				0	0				6	273			
	This study	average of multiple measurements.	6	197.4	73.2	318-U1361A-033X-5-W-38-LP-DIR-AF						1.215e-07				0		0	0										273		318-U1361A-033X-5-W-38-LP-DIR-AF-1	LT-NO:DE-VM:LP-DIR-AF	g	2271	pmagpy-2.36	318-U1361A-033X-5-W-38	u					2010-03-01T14:54:57Z	0				0				0	0				1	273			
	This study	average of multiple measurements.	40.8	318.4	77.7	318-U1361A-033X-5-W-38-LP-DIR-AF						4.319e-08				0		0	0										273		318-U1361A-033X-5-W-38-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	2272	pmagpy-2.36	318-U1361A-033X-5-W-38	u					2010-03-01T15:13:30Z	0.005				0				0	0				2	273			
	This study	average of multiple measurements.	66.7	330.8	63.4	318-U1361A-033X-5-W-38-LP-DIR-AF						2.283e-08				0		0	0										273		318-U1361A-033X-5-W-38-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	2273	pmagpy-2.36	318-U1361A-033X-5-W-38	u					2010-03-01T15:34:22Z	0.01				0				0	0				3	273			
	This study	average of multiple measurements.	68.8	1.3	55.4	318-U1361A-033X-5-W-38-LP-DIR-AF						1.916e-08				0		0	0										273		318-U1361A-033X-5-W-38-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	2274	pmagpy-2.36	318-U1361A-033X-5-W-38	u					2010-03-01T15:54:26Z	0.015				0				0	0				4	273			
	This study	average of multiple measurements.	74.6	160.2	59.3	318-U1361A-033X-5-W-38-LP-DIR-AF						1.391e-08				0		0	0										273		318-U1361A-033X-5-W-38-LP-DIR-AF-5	LT-AF-Z:DE-VM:LP-DIR-AF	g	2275	pmagpy-2.36	318-U1361A-033X-5-W-38	u					2010-03-01T16:13:33Z	0.02				0				0	0				5	273			
	This study	average of multiple measurements.	76.3	142.8	50.4	318-U1361A-033X-5-W-38-LP-DIR-AF						8.714e-09				0		0	0										273		318-U1361A-033X-5-W-38-LP-DIR-AF-6	LT-AF-Z:DE-VM:LP-DIR-AF	g	2276	pmagpy-2.36	318-U1361A-033X-5-W-38	u					2010-03-01T16:40:39Z	0.03				0				0	0				6	273			
	This study	average of multiple measurements.	6	199.5	77.8	318-U1361A-033X-6-W-12-LP-DIR-AF						1.134e-07				0		0	0										273		318-U1361A-033X-6-W-12-LP-DIR-AF-1	LT-NO:DE-VM:LP-DIR-AF	g	2277	pmagpy-2.36	318-U1361A-033X-6-W-12	u					2010-03-01T14:54:57Z	0				0				0	0				1	273			
	This study	average of multiple measurements.	77.1	2.9	-73	318-U1361A-033X-6-W-12-LP-DIR-AF						2.178e-08				0		0	0										273		318-U1361A-033X-6-W-12-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	2278	pmagpy-2.36	318-U1361A-033X-6-W-12	u					2010-03-01T15:13:30Z	0.005				0				0	0				2	273			
	This study	average of multiple measurements.	15.6	318.8	-76.3	318-U1361A-033X-6-W-12-LP-DIR-AF						5.899e-08				0		0	0										273		318-U1361A-033X-6-W-12-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	2279	pmagpy-2.36	318-U1361A-033X-6-W-12	u					2010-03-01T15:34:22Z	0.01				0				0	0				3	273			
	This study	average of multiple measurements.	2.7	7.7	-80.5	318-U1361A-033X-6-W-12-LP-DIR-AF						5.815e-08				0		0	0										273		318-U1361A-033X-6-W-12-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	2280	pmagpy-2.36	318-U1361A-033X-6-W-12	u					2010-03-01T15:54:26Z	0.015				0				0	0				4	273			
	This study	average of multiple measurements.	4	359.3	-80.1	318-U1361A-033X-6-W-12-LP-DIR-AF						5.049e-08				0		0	0										273		318-U1361A-033X-6-W-12-LP-DIR-AF-5	LT-AF-Z:DE-VM:LP-DIR-AF	g	2281	pmagpy-2.36	318-U1361A-033X-6-W-12	u					2010-03-01T16:13:33Z	0.02				0				0	0				5	273			
	This study	average of multiple measurements.	4.1	20.0	-80.6	318-U1361A-033X-6-W-12-LP-DIR-AF						3.368e-08				0		0	0										273		318-U1361A-033X-6-W-12-LP-DIR-AF-6	LT-AF-Z:DE-VM:LP-DIR-AF	g	2282	pmagpy-2.36	318-U1361A-033X-6-W-12	u					2010-03-01T16:40:39Z	0.03				0				0	0				6	273			
	This study	average of multiple measurements.	60.6	214.7	50.1	318-U1361A-034X-2-W-138-LP-DIR-AF						2.0340000000000002e-08				0		0	0										273		318-U1361A-034X-2-W-138-LP-DIR-AF-1	LT-NO:DE-VM:LP-DIR-AF	g	2283	pmagpy-2.36	318-U1361A-034X-2-W-138	u					2010-03-01T09:37:33Z	0				0				0	0				1	273			
	This study	average of multiple measurements.	81.1	244.3	-43.9	318-U1361A-034X-2-W-138-LP-DIR-AF						5.134999999999999e-09				0		0	0										273		318-U1361A-034X-2-W-138-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	2284	pmagpy-2.36	318-U1361A-034X-2-W-138	u					2010-03-01T10:01:14Z	0.005				0				0	0				2	273			
	This study	average of multiple measurements.	76.5	279.5	-78.8	318-U1361A-034X-2-W-138-LP-DIR-AF						1.0329999999999999e-08				0		0	0										273		318-U1361A-034X-2-W-138-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	2285	pmagpy-2.36	318-U1361A-034X-2-W-138	u					2010-03-01T10:56:17Z	0.01				0				0	0				3	273			
	This study	average of multiple measurements.	76.9	283.5	-79.8	318-U1361A-034X-2-W-138-LP-DIR-AF						8.848000000000001e-09				0		0	0										273		318-U1361A-034X-2-W-138-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	2286	pmagpy-2.36	318-U1361A-034X-2-W-138	u					2010-03-01T11:22:41Z	0.015				0				0	0				4	273			
	This study	average of multiple measurements.	75.1	277.5	-77.9	318-U1361A-034X-2-W-138-LP-DIR-AF						7.509999999999999e-09				0		0	0										273		318-U1361A-034X-2-W-138-LP-DIR-AF-5	LT-AF-Z:DE-VM:LP-DIR-AF	g	2287	pmagpy-2.36	318-U1361A-034X-2-W-138	u					2010-03-01T12:04:12Z	0.02				0				0	0				5	273			
	This study	average of multiple measurements.	65.2	272.5	-76.6	318-U1361A-034X-2-W-138-LP-DIR-AF						5.2710000000000005e-09				0		0	0										273		318-U1361A-034X-2-W-138-LP-DIR-AF-6	LT-AF-Z:DE-VM:LP-DIR-AF	g	2288	pmagpy-2.36	318-U1361A-034X-2-W-138	u					2010-03-01T13:01:33Z	0.03				0				0	0				6	273			
	This study	average of multiple measurements.	4.9	158.0	85.6	318-U1361A-034X-3-W-20-LP-DIR-AF						1.111e-07				0		0	0										273		318-U1361A-034X-3-W-20-LP-DIR-AF-1	LT-NO:DE-VM:LP-DIR-AF	g	2289	pmagpy-2.36	318-U1361A-034X-3-W-20	u					2010-03-01T14:54:57Z	0				0				0	0				1	273			
	This study	average of multiple measurements.	8.5	50.0	87.1	318-U1361A-034X-3-W-20-LP-DIR-AF						5.077e-08				0		0	0										273		318-U1361A-034X-3-W-20-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	2290	pmagpy-2.36	318-U1361A-034X-3-W-20	u					2010-03-01T15:13:30Z	0.005				0				0	0				2	273			
	This study	average of multiple measurements.	13.9	13.4	81.6	318-U1361A-034X-3-W-20-LP-DIR-AF						2.7030000000000004e-08				0		0	0										273		318-U1361A-034X-3-W-20-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	2291	pmagpy-2.36	318-U1361A-034X-3-W-20	u					2010-03-01T15:34:22Z	0.01				0				0	0				3	273			
	This study	average of multiple measurements.	17	354.8	83.6	318-U1361A-034X-3-W-20-LP-DIR-AF						2.813e-08				0		0	0										273		318-U1361A-034X-3-W-20-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	2292	pmagpy-2.36	318-U1361A-034X-3-W-20	u					2010-03-01T15:54:26Z	0.015				0				0	0				4	273			
	This study	average of multiple measurements.	18.3	9.4	78	318-U1361A-034X-3-W-20-LP-DIR-AF						1.3880000000000001e-08				0		0	0										273		318-U1361A-034X-3-W-20-LP-DIR-AF-5	LT-AF-Z:DE-VM:LP-DIR-AF	g	2293	pmagpy-2.36	318-U1361A-034X-3-W-20	u					2010-03-01T16:13:33Z	0.02				0				0	0				5	273			
	This study	average of multiple measurements.	17.6	21.2	79.1	318-U1361A-034X-3-W-20-LP-DIR-AF						1.069e-08				0		0	0										273		318-U1361A-034X-3-W-20-LP-DIR-AF-6	LT-AF-Z:DE-VM:LP-DIR-AF	g	2294	pmagpy-2.36	318-U1361A-034X-3-W-20	u					2010-03-01T16:40:39Z	0.03				0				0	0				6	273			
	This study	average of multiple measurements.	2.8	152.3	79.1	318-U1361A-034X-4-W-35-LP-DIR-AF						2.9829999999999996e-07				0		0	0										273		318-U1361A-034X-4-W-35-LP-DIR-AF-1	LT-NO:DE-VM:LP-DIR-AF	g	2295	pmagpy-2.36	318-U1361A-034X-4-W-35	u					2010-03-01T14:54:57Z	0				0				0	0				1	273			
	This study	average of multiple measurements.	2.5	142.0	79.4	318-U1361A-034X-4-W-35-LP-DIR-AF						2.3100000000000002e-07				0		0	0										273		318-U1361A-034X-4-W-35-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	2296	pmagpy-2.36	318-U1361A-034X-4-W-35	u					2010-03-01T15:13:30Z	0.005				0				0	0				2	273			
	This study	average of multiple measurements.	2.2	142.4	80	318-U1361A-034X-4-W-35-LP-DIR-AF						2.055e-07				0		0	0										273		318-U1361A-034X-4-W-35-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	2297	pmagpy-2.36	318-U1361A-034X-4-W-35	u					2010-03-01T15:34:22Z	0.01				0				0	0				3	273			
	This study	average of multiple measurements.	2.4	148.4	80.1	318-U1361A-034X-4-W-35-LP-DIR-AF						1.78e-07				0		0	0										273		318-U1361A-034X-4-W-35-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	2298	pmagpy-2.36	318-U1361A-034X-4-W-35	u					2010-03-01T15:54:26Z	0.015				0				0	0				4	273			
	This study	average of multiple measurements.	2.1	147.8	80.2	318-U1361A-034X-4-W-35-LP-DIR-AF						1.5210000000000002e-07				0		0	0										273		318-U1361A-034X-4-W-35-LP-DIR-AF-5	LT-AF-Z:DE-VM:LP-DIR-AF	g	2299	pmagpy-2.36	318-U1361A-034X-4-W-35	u					2010-03-01T16:13:33Z	0.02				0				0	0				5	273			
	This study	average of multiple measurements.	3.7	150.1	81.3	318-U1361A-034X-4-W-35-LP-DIR-AF						1.089e-07				0		0	0										273		318-U1361A-034X-4-W-35-LP-DIR-AF-6	LT-AF-Z:DE-VM:LP-DIR-AF	g	2300	pmagpy-2.36	318-U1361A-034X-4-W-35	u					2010-03-01T16:40:39Z	0.03				0				0	0				6	273			
	This study	average of multiple measurements.	4.4	154.2	71	318-U1361A-034X-5-W-61-LP-DIR-AF						3.579e-07				0		0	0										273		318-U1361A-034X-5-W-61-LP-DIR-AF-1	LT-NO:DE-VM:LP-DIR-AF	g	2301	pmagpy-2.36	318-U1361A-034X-5-W-61	u					2010-03-01T09:37:33Z	0				0				0	0				1	273			
	This study	average of multiple measurements.	6.7	141.0	69.7	318-U1361A-034X-5-W-61-LP-DIR-AF						2.5539999999999997e-07				0		0	0										273		318-U1361A-034X-5-W-61-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	2302	pmagpy-2.36	318-U1361A-034X-5-W-61	u					2010-03-01T10:01:14Z	0.005				0				0	0				2	273			
	This study	average of multiple measurements.	5.2	135.5	71.2	318-U1361A-034X-5-W-61-LP-DIR-AF						2.209e-07				0		0	0										273		318-U1361A-034X-5-W-61-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	2303	pmagpy-2.36	318-U1361A-034X-5-W-61	u					2010-03-01T10:56:17Z	0.01				0				0	0				3	273			
	This study	average of multiple measurements.	6	132.6	70.3	318-U1361A-034X-5-W-61-LP-DIR-AF						2.0140000000000002e-07				0		0	0										273		318-U1361A-034X-5-W-61-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	2304	pmagpy-2.36	318-U1361A-034X-5-W-61	u					2010-03-01T11:22:41Z	0.015				0				0	0				4	273			
	This study	average of multiple measurements.	8.1	127.4	68.7	318-U1361A-034X-5-W-61-LP-DIR-AF						1.601e-07				0		0	0										273		318-U1361A-034X-5-W-61-LP-DIR-AF-5	LT-AF-Z:DE-VM:LP-DIR-AF	g	2305	pmagpy-2.36	318-U1361A-034X-5-W-61	u					2010-03-01T12:04:12Z	0.02				0				0	0				5	273			
	This study	average of multiple measurements.	5.1	129.1	71.7	318-U1361A-034X-5-W-61-LP-DIR-AF						1.099e-07				0		0	0										273		318-U1361A-034X-5-W-61-LP-DIR-AF-6	LT-AF-Z:DE-VM:LP-DIR-AF	g	2306	pmagpy-2.36	318-U1361A-034X-5-W-61	u					2010-03-01T13:01:33Z	0.03				0				0	0				6	273			
	This study	average of multiple measurements.	12.8	274.2	25.8	318-U1361A-034X-6-W-49-LP-DIR-AF						2.198e-07				0		0	0										273		318-U1361A-034X-6-W-49-LP-DIR-AF-1	LT-NO:DE-VM:LP-DIR-AF	g	2307	pmagpy-2.36	318-U1361A-034X-6-W-49	u					2010-03-01T14:54:57Z	0				0				0	0				1	273			
